--
-- Fichier généré par SQLiteStudio v3.4.10 sur ven. août 29 12:39:40 2025
--
-- Encodage texte utilisé : System
--
PRAGMA foreign_keys = off;
BEGIN TRANSACTION;

-- Tableau : Finance
DROP TABLE IF EXISTS Finance;
CREATE TABLE IF NOT EXISTS Finance (Key_Finance VARCHAR NOT NULL, Date DATE NOT NULL, SKU TEXT NOT NULL, Taxe_Statut VARCHAR NOT NULL, Onsale_Web BOOLEAN NOT NULL, Price NUMERIC NOT NULL, Purchase_Price NUMERIC NOT NULL, CONSTRAINT Key_Finance PRIMARY KEY (Key_Finance));
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2022-10_14692', '2022-10-01', '14692', 'taxable', 1, '21,7', '10,65');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_10459', '2023-09-01', '10459', 'taxable', 1, '71,9', '40,19');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15863', '2023-09-01', '15863', 'taxable', 1, '41,3', '21,83');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15786', '2023-09-01', '15786', 'taxable', 1, '9,7', '5,23');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15353', '2023-09-01', '15353', 'taxable', 1, '31,7', '16,54');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16135', '2023-09-01', '16135', 'taxable', 1, '8,4', '4,34');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16553', '2023-09-01', '16553', 'taxable', 1, '17,7', '9,68');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16147', '2023-09-01', '16147', 'taxable', 1, '10,6', '5,46');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15818', '2023-09-01', '15818', 'taxable', 1, '13,2', '6,65');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15791', '2023-09-01', '15791', 'taxable', 1, '41,8', '22,24');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15790', '2023-09-01', '15790', 'taxable', 1, '32,9', '16,14');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15282', '2023-09-01', '15282', 'taxable', 1, '9,5', '4,91');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16255', '2023-09-01', '16255', 'taxable', 1, 9, '4,93');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16189', '2023-09-01', '16189', 'taxable', 1, '13,3', '6,67');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15047', '2023-09-01', '15047', 'taxable', 1, '8,9', '4,85');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_13078', '2023-09-01', '13078', 'taxable', 1, 37, '19,5');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_19815', '2023-09-01', '19815', 'taxable', 1, '48,8', '26,62');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15783', '2023-09-01', '15783', 'taxable', 1, '26,9', '15,23');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_5646', '2023-09-01', '5646', 'taxable', 1, '14,5', '7,46');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_8344', '2023-09-01', '8344', 'taxable', 1, 22, '11,03');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15775', '2023-09-01', '15775', 'taxable', 1, '20,5', '10,94');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_13514', '2023-09-01', '13514', 'taxable', 1, '36,1', '20,22');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15848', '2023-09-01', '15848', 'taxable', 1, '21,6', 11);
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_12194', '2023-09-01', '12194', 'taxable', 1, '17,1', '8,8');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_10775', '2023-09-01', '10775', 'taxable', 1, '47,1', '25,14');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_14980', '2023-09-01', '14980', 'taxable', 1, '59,7', '29,16');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_13572', '2023-09-01', '13572', 'taxable', 1, '17,1', '9,19');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15035', '2023-09-01', '15035', 'taxable', 1, '32,8', '17,7');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_14192', '2023-09-01', '14192', 'taxable', 1, '18,2', '9,59');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15715', '2023-09-01', '15715', 'taxable', 1, '75,7', '42,74');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15717', '2023-09-01', '15717', 'taxable', 1, '41,2', '22,89');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_3506', '2023-09-01', '3506', 'taxable', 1, '61,9', '26,67');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_3568', '2023-09-01', '3568', 'taxable', 1, 12, '6,08');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16144', '2023-09-01', '16144', 'taxable', 1, '48,6', '26,72');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15125', '2023-09-01', '15125', 'taxable', 1, 45, '26,04');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15655', '2023-09-01', '15655', 'taxable', 1, '37,6', '19,24');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_14923', '2023-09-01', '14923', 'taxable', 1, 135, '80,33');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15801', '2023-09-01', '15801', 'taxable', 1, '13,1', '6,5');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_14839', '2023-09-01', '14839', 'taxable', 1, '9,6', '5,1');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_11933', '2023-09-01', '11933', 'taxable', 1, 56, '28,07');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_13515', '2023-09-01', '13515', 'taxable', 1, '38,6', '22,19');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15583', '2023-09-01', '15583', 'taxable', 1, '14,3', '7,96');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15457', '2023-09-01', '15457', 'taxable', 1, '28,5', '15,31');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_13969', '2023-09-01', '13969', 'taxable', 1, 38, '19,83');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15346', '2023-09-01', '15346', 'taxable', 1, '59,9', '30,95');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15797', '2023-09-01', '15797', 'taxable', 1, '17,5', '9,49');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15574', '2023-09-01', '15574', 'taxable', 1, '14,4', '7,56');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15080', '2023-09-01', '15080', 'taxable', 1, '17,9', '9,71');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_11587', '2023-09-01', '11587', 'taxable', 1, '27,5', '13,11');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16072', '2023-09-01', '16072', 'taxable', 1, '15,7', '8,68');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15070', '2023-09-01', '15070', 'taxable', 1, '133,1', '72,02');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15755', '2023-09-01', '15755', 'taxable', 1, '15,2', '8,09');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_10814', '2023-09-01', '10814', 'taxable', 1, '43,9', '23,8');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15582', '2023-09-01', '15582', 'taxable', 1, '30,1', '15,4');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_14265', '2023-09-01', '14265', 'taxable', 1, 36, '17,16');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15482', '2023-09-01', '15482', 'taxable', 1, '10,8', '5,8');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_11601', '2023-09-01', '11601', 'taxable', 1, '104,4', '55,08');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15861', '2023-09-01', '15861', 'taxable', 1, 52, '30,2');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15667', '2023-09-01', '15667', 'taxable', 1, '15,7', '8,48');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16275', '2023-09-01', '16275', 'taxable', 1, '8,7', '4,32');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16186', '2023-09-01', '16186', 'taxable', 1, '26,8', '15,1');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_12588', '2023-09-01', '12588', 'taxable', 1, '79,5', '47,3');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15473', '2023-09-01', '15473', 'taxable', 1, '68,3', '35,29');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_14775', '2023-09-01', '14775', 'taxable', 1, '138,5', '68,88');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_7032', '2023-09-01', '7032', 'taxable', 1, '27,3', '14,16');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_14725', '2023-09-01', '14725', 'taxable', 1, '9,9', '5,38');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16261', '2023-09-01', '16261', 'taxable', 1, '18,3', '9,88');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15944', '2023-09-01', '15944', 'taxable', 1, '30,5', '15,29');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16146', '2023-09-01', '16146', 'taxable', 1, '13,8', '6,77');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15576', '2023-09-01', '15576', 'taxable', 1, '16,8', '8,42');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_523', '2023-09-01', '523', 'taxable', 1, '67,4', '33,98');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16014', '2023-09-01', '16014', 'taxable', 1, '23,2', '11,63');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_13089', '2023-09-01', '13089', 'taxable', 1, '10,1', '5,77');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15732', '2023-09-01', '15732', 'taxable', 1, '11,6', '6,13');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_14600', '2023-09-01', '14600', 'taxable', 1, '61,1', '32,33');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15316', '2023-09-01', '15316', 'taxable', 1, '11,1', '5,96');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15163', '2023-09-01', '15163', 'taxable', 1, '40,2', '21,39');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16244', '2023-09-01', '16244', 'taxable', 1, '11,4', '6,54');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16211', '2023-09-01', '16211', 'taxable', 1, '5,7', '2,97');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15471', '2023-09-01', '15471', 'taxable', 1, '27,3', '13,82');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15134', '2023-09-01', '15134', 'taxable', 1, '38,5', '20,09');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_19814', '2023-09-01', '19814', 'taxable', 1, '14,1', '6,92');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16124', '2023-09-01', '16124', 'taxable', 1, '20,5', '10,27');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16262', '2023-09-01', '16262', 'taxable', 1, '24,3', '12,68');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_13982', '2023-09-01', '13982', 'taxable', 1, '92,1', '49,3');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15813', '2023-09-01', '15813', 'taxable', 1, '14,1', '7,69');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_14773', '2023-09-01', '14773', 'taxable', 1, '115,1', '53,3');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15808', '2023-09-01', '15808', 'taxable', 1, '27,8', '14,84');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15794', '2023-09-01', '15794', 'taxable', 1, '53,5', '27,2');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15946', '2023-09-01', '15946', 'taxable', 1, '10,9', '5,8');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16213', '2023-09-01', '16213', 'taxable', 1, '5,8', '2,88');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_14855', '2023-09-01', '14855', 'taxable', 1, '21,2', '12,37');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_3510', '2023-09-01', '3510', 'taxable', 1, 176, '78,25');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_14827', '2023-09-01', '14827', 'taxable', 1, '73,5', '39,79');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_14089', '2023-09-01', '14089', 'taxable', 1, '39,1', '22,42');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15283', '2023-09-01', '15283', 'taxable', 1, '13,9', '7,27');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15629', '2023-09-01', '15629', 'taxable', 1, '13,5', '6,63');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_14647', '2023-09-01', '14647', 'taxable', 1, '44,6', '21,89');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15036', '2023-09-01', '15036', 'taxable', 1, 19, '10,38');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_11467', '2023-09-01', '11467', 'taxable', 1, '49,5', '22,01');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16504', '2023-09-01', '16504', 'taxable', 1, '6,8', '3,51');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16537', '2023-09-01', '16537', 'taxable', 1, '20,1', '10,45');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16062', '2023-09-01', '16062', 'taxable', 1, '21,7', '11,73');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16416', '2023-09-01', '16416', 'taxable', 1, '16,6', '8,92');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15657', '2023-09-01', '15657', 'taxable', 1, '18,6', '9,23');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15658', '2023-09-01', '15658', 'taxable', 1, '23,6', '11,96');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_38', '2023-09-01', '38', 'taxable', 1, '9,5', '5,15');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_41', '2023-09-01', '41', 'taxable', 1, '42,6', '21,73');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15399', '2023-09-01', '15399', 'taxable', 1, '23,8', '12,54');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16283', '2023-09-01', '16283', 'taxable', 1, '10,5', '5,49');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_14570', '2023-09-01', '14570', 'taxable', 1, '5,3', '2,85');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_13313', '2023-09-01', '13313', 'taxable', 1, '18,5', '9,46');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16041', '2023-09-01', '16041', 'taxable', 1, '45,4', '24,87');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15678', '2023-09-01', '15678', 'taxable', 1, '28,5', '15,75');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16034', '2023-09-01', '16034', 'taxable', 1, '59,5', '33,46');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16120', '2023-09-01', '16120', 'taxable', 1, '12,8', '6,56');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_14092', '2023-09-01', '14092', 'taxable', 1, '33,2', '17,84');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15444', '2023-09-01', '15444', 'taxable', 1, '26,6', '15,51');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_14950', '2023-09-01', '14950', 'taxable', 1, '12,7', '6,82');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15621', '2023-09-01', '15621', 'taxable', 1, '21,7', '11,66');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_11862', '2023-09-01', '11862', 'taxable', 1, 60, '30,07');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_1662', '2023-09-01', '1662', 'taxable', 1, '53,9', '33,28');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_807', '2023-09-01', '807', 'taxable', 1, 54, 29);
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_13217', '2023-09-01', '13217', 'taxable', 1, '78,6', '40,78');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_15032', '2023-09-01', '15032', 'taxable', 1, '14,2', '7,8');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_12366', '2023-09-01', '12366', 'taxable', 1, 25, '12,79');
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2023-9_16166', '2023-09-01', '16166', 'taxable', 1, 24, '13,02');
