SKU;Virtuals;Downloadable;Rating_count;Average_rating;Post_author;Post_date;Post_date_gmt;Product_type;Segment;Post_title;Post_excerpt;Contenance;Post_status;Comment_status;Ping_status;Post_name;Post_modified;Post_modified_gmt;Post_parent;Guid;Post_type;Comment_count
16239;0;0;2;3,4;2;17-04-2022;17-04-2022;Vin;Vin;Château Plaisance Fronton Rosé 2019;Un magnifique rosé à la couleur pale, délicieusement rosée. Le nez est très intense, subtil, floral. La bouche ample et finement équilibrée propose un rosé de table, très facile à boire;75cl;publish;closed;closed;chateau-plaisance-fronton-rose-2019;27-08-2022;27-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16239;product;2
16244;0;0;8;3,7;2;27-02-2022;27-02-2022;Vin;Vin;Domaine Sérol Côte Roannaise Les Originelles 2019;Rouge grenat intense aux reflets violacés. Arômes de fruits rouges, cassis - framboise, typiques de la jeunesse du gamay, et notes florales. Bouche aromatique soutenue par des tanins discrets et souples. Vin rond et gouleyant.;75cl;publish;closed;closed;serol-cote-roannaise-originelles-2019;08-07-2022;08-07-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16244;product;8
16246;0;0;7;4,9;2;28-02-2022;28-02-2022;Vin;Vin;Domaine de La Tour Du Bon Bandol Blanc 2019;D’une couleur brillante de reflets vert à paille, il possède un parfum montant d’agrumes et de fleurs blanches, de fruits exotiques dans sa jeunesse, de cire et de miel en vieillissant. Sa bouche est ample sans lourdeur. Malgré sa faible acidité, il possède une belle vivacité grâce à une finale minérale réglissée. D’un charme simple, ce vin se conçoit comme un parfum qui se boit laissant un sillage singulier dans l’esprit.;75cl;publish;closed;closed;la-tour-du-bon-bandol-blanc-2019;26-08-2022;26-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16246;product;7
16247;0;0;1;4,3;2;10-09-2021;10-09-2021;Vin;Vin;Borie de Maurel Minervois Rouge Maxime 2003;Maxime, c’est la puissance contenue, la force intérieure, une noblesse sans affectation. Taiseux mais formidablement profond, structuré mais incroyablement velouté, le mourvèdre, enfant du Levant, pendant méditerranéen du cabernet-sauvignon, compose intégralement cette cuvée. Mais pour que ce cépage sorte de son mutisme pour exprimer toute son énergie, il faut qu’il rencontre un terroir à sa mesure  en l’occurrence, un cirque d’argiles fines et sableuses lové dans les garrigues, exposé sud-ouest et posé sur un lit épais de roches gréseuses concassées. Il lui fallait aussi de vieilles vignes, maintenues à très bas rendements, une vendange manuelle avec égrappage, une longue cuvaison de 20 à 45 jours. Résultat, ce grand vin de garde, sombre et concentré dont les notes grillées, épicées, les arômes de figue et de cuir donnent la réplique à des tannins soyeux avant que ne s’impose une interminable finale, charnue, voluptueuse et poivrée.;75cl;publish;closed;closed;borie-de-maurel-minervois-rouge-maxime-2003;13-05-2022;13-05-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16247;product;1
16255;0;0;8;3,8;2;03-05-2022;03-05-2022;Vin;Vin;Château Ollieux Romanis Corbières Rosé Classique 2019;Un très joli rosé des Corbières, à la robe très claire et étincelante. Le nez, lui aussi exprime la fraicheur acidulée des agrumes et la menthe poivrée. La bouche est encore une fois rafraichissante, avec une belle acidité et des fruits acidulés.;75cl;publish;closed;closed;chateau-ollieux-romanis-corbieres-rose-classique-2019;20-07-2022;20-07-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16255;product;8
16256;0;0;6;3,5;2;15-02-2022;15-02-2022;Vin;Vin;Château de La Liquière Faugères Les Amandiers Rosé 2019;Ample et rafraîchissant, ce vin lumineux développe des arômes de fruits rouges (framboise, groseille,...) et de caramel au lait.;75cl;publish;closed;closed;chateau-de-la-liquiere-faugeres-les-amandiers-rose-2019;26-08-2022;26-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16256;product;6
16261;0;0;2;3;2;17-04-2022;17-04-2022;Vin;Vin;Bernard Baudry Chinon Blanc 2018;Ce Chinon Blanc est un vin charmeur avec ses notes de fruits blancs et d’agrumes. Il est sec mais présente une rondeur qui permet de l’apprécier dans sa jeunesse.;75cl;publish;closed;closed;bernard-baudry-chinon-blanc-2018;11-07-2022;11-07-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16261;product;2
16262;0;0;1;4,1;2;17-04-2022;17-04-2022;Vin;Vin;Bernard Baudry Chinon Blanc La Croix Boissée 2018;Le terroir très calcaire donne à La Croix Boissée beaucoup de matière et de minéralité. C’est un joli vin de gastronomie avec des notes de fruits blancs à noyaux et une belle salinité. Quantité limitée.;75cl;publish;closed;closed;bernard-baudry-chinon-blanc-croix-boissee-2018;20-08-2022;20-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16262;product;1
16263;0;0;4;3,9;2;15-02-2022;15-02-2022;Vin;Vin;Château de La Liquière Faugères Les Amandiers Rouge 2019;Cette cuvée provient des jeunes vignes du domaine, elle nous offre des arômes intenses de fruits rouges frais: groseille, fraise, cassis... Un vin de plaisir et de tendresse, d'une grande fraîcheur aromatique.;75cl;publish;closed;closed;chateau-de-la-liquiere-faugeres-les-amandiers-rouge-2019;26-08-2022;26-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16263;product;4
16264;0;0;8;3,3;2;03-05-2021;03-05-2021;Vin;Vin;Château de La Liquière Faugères L'Ampoule 2019;Le Cinsault s'exprime à merveille sur les terroirs rudes et pierreux des coteaux de Faugères. Le vin est gourmand, aux arômes de fruits frais et d'épices légères. La bouche est soyeuse mais ne manque pas de caractère! La finale est nette et minérale. Assurément la cuvée de votre printemps!;75cl;publish;closed;closed;chateau-de-la-liquiere-faugeres-ampoule-2019;24-08-2022;24-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16264;product;8
16265;0;0;3;3,3;2;15-02-2022;15-02-2022;Vin;Vin;Château de La Liquière Languedoc Blanc Les Amandiers 2019;Très flatteur et expressif, on y trouve des notes de fleurs blanches, d'agrumes et de fruits blancs. C'est un vin frais, rond et délicat.;75cl;publish;closed;closed;liquiere-languedoc-amandiers-blancs-2019;25-08-2022;25-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16265;product;3
16269;0;0;3;3,5;2;16-02-2022;16-02-2022;Vin;Vin;Argentine Mendoza Alamos Chardonnay 2019;Cet Alamos Chardonnay offre tous les attraits d'un raisin d'altitude vendangé à belle maturité. Au nez, les notes fraîches d'agrumes se conjuguent idéalement aux arômes luxuriants de fruits exotiques ou de poires. La bouche ronde et riche offre un fruit succulent réhaussé d'une touche agréablement vanillée. Intense et croquant, cet Alamos Chardonnay finit sur une agréable sensation de fraîcheur.;75cl;publish;closed;closed;catena-zapata-mendoza-alamos-chardonnay-2019;25-08-2022;25-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16269;product;3
16273;0;0;8;3,6;2;10-09-2021;10-09-2021;Vin;Vin;Borie de Maurel Minervois Rouge Esprit d'Automne 2019;Esprit d’automne fait figure d’entrée en matière dans la collection des grands vins rouges de Borie de Maurel. Par sa minéralité, d’abord, cette pointe de graphite, puis ses parfums d’olive noire, de tabac, d’épices qui rappellent l’éminence des terroirs argilo-calcaires du petit Causse. Par son fruit, ensuite, ses arômes de griotte, de fruits rouges et par sa finale mentholée, réglissée. Enfin, par cette extraordinaire sensation d’onctueuse harmonie, d’équilibre suave, de sérénité gourmande si caractéristiques des rouges du Domaine.;75cl;publish;closed;closed;borie-de-maurel-minervois-esprit-automne-2019;12-08-2022;12-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16273;product;8
16274;0;0;3;3,7;2;03-05-2022;03-05-2022;Vin;Vin;Mourgues du Grès Costières de Nîmes Capitelles Rosé 2018;Ample et concentré sur les fruits rouges frais, légèrement brioché et mie de pain. L'attaque en bouche est élégante et charnue. Bel équilibre sur la minéralité et beaucoup de volume sur le fruit (groseille) avec des nuances d’épices et de noisettes grillées.;75cl;publish;closed;closed;mourgues-du-gres-costieres-de-nimes-capitelles-rose-2018;04-08-2022;04-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16274;product;3
16275;0;0;5;4,5;2;12-02-2022;12-02-2022;Vin;Vin;Mourgues du Grès Costières de Nîmes Galets Rosés 2019;Des senteurs de fruits rouges forment un préambule charmeur. En bouche, c’est toute une dynamique de fraîcheur qui sillonne une matière respectable et confère de la vitalité à un goût délectable d’où émerge une minéralité du meilleur effet.;75cl;publish;closed;closed;mourgues-du-gres-costieres-de-nimes-galets-roses-2019;27-08-2022;27-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16275;product;5
16276;0;0;4;3,4;2;17-05-2022;17-05-2022;Vin;Vin;Cave de Castelmaure Corbières Rouge Grande Cuvée 2021;Sa robe intense aux reflets violacés présente un nez friand, de petits fruits noirs agrémentés d’une touche grillée et torréfiée. La bouche est puissante, ample et dense.;75cl;publish;closed;closed;cave-de-castelmaure-corbieres-rouge-grande-cuvee-2021;04-07-2022;04-07-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16276;product;4
16277;0;0;5;3,9;2;17-05-2022;17-05-2022;Vin;Vin;Cave de Castelmaure Corbières Rouge N°3 2017;Un très grand Corbières qui allie volupté, puissance et délicatesse. Une belle structure, des tanins mûrs, bien présents, charnus et feutrés, des arômes délicats et complexes, une superbe longueur : le N°3 est un vin de garde à apprécier sans modération.;75cl;publish;closed;closed;cave-de-castelmaure-corbieres-rouge-n3-2017;11-06-2022;11-06-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16277;product;5
16280;0;0;3;4;2;17-05-2022;17-05-2022;Vin;Vin;Marcel Richaud Cairanne Rouge L'Ebrescade 2017;La bouche est ronde et dense pour cet Ebrescade 2015. Les tanins bien que présents forment une matière tactile magnifique. La finale est d'une longueur remarquable.;75cl;publish;closed;closed;marcel-richaud-cairanne-rouge-lebrescade-2017;17-07-2022;17-07-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16280;product;3
16281;0;0;11;4,6;2;17-05-2022;17-05-2022;Vin;Vin;Marcel Richaud Cairanne Rouge 2018;Un nez marqué par de jolies notes de fruits noirs et rouges écrasés. De jolies effluves de fleurs séchées et d'épices douces. La bouche dispose d'une belle matière, souple ferme à la fois.;75cl;publish;closed;closed;marcel-richaud-cairanne-rouge-2018;19-08-2022;19-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16281;product;11
16283;0;0;0;;2;17-05-2022;17-05-2022;Vin;Vin;Domaine Rouge Garance Côtes du Rhône Feuille de Garance 2019;Un vin flamboyant porté par l'énergie folliculaire de la vigne. Les tanins mûrs et denses dirigent des saveurs de jus de raisin frais nimbées d'eucalyptus et de garrigue.;75cl;publish;closed;closed;domaine-rouge-garance-cotes-du-rhone-feuille-de-garance-2019;27-08-2022;27-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16283;product;0
16289;0;0;2;3,4;2;04-05-2022;04-05-2022;Vin;Vin;Tempier Bandol Rosé 2019;Le rosé est issu d’une sélection de parcelles de vignes à moyenne d’âge de 20 ans offrant de petits rendements d’où une concentration et l’expression de chaque cépage qui se révèlent dans ce vin avec beaucoup d’intensité. La présence de mourvèdre lui donne beaucoup de caractère, d’équilibre et de complexité sur la garde. Ce rosé attire par sa puissance au nez en parfum d e fruits et de fleurs.Sa bouche ample, ronde aux arômes de fruits (pêche, grenade, etc.) avec une légère teinte d’épices dévoile une belle fraîcheur par son équilibre acide.;75cl;publish;closed;closed;tempier-bandol-rose-2019;25-08-2022;25-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16289;product;2
16292;0;0;2;3,2;2;03-05-2022;03-05-2022;Vin;Vin;Philippe Nusswitz Duché d'Uzès Orénia Rosé 2019;L'assemblage d'un peu plus de grenache à de la syrah donne à ce rosé gourmand des arômes frais de petits fruits rouges, d’amande et de pamplemousse rose et un bel équilibre de fraîcheur et de corps. Une robe pétale de rose clair, des notes fruitées et une bouche soyeuse fera de ce rosé un vin à boire dès ce printemps mais qui se dégustera toute l’année.;75cl;publish;closed;closed;philippe-nusswitz-duche-uzes-orenia-rose-2019;25-08-2022;25-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16292;product;2
16295;0;0;8;3,6;2;15-02-2022;15-02-2022;Vin;Vin;Moulin de Gassac IGP Pays d'Hérault Guilhem Rosé 2019;Rosé très agréable, intense, floral et minéral. Bel équilibre sur la fraîcheur avec des arômes de petits fruits rouges. Superbe gourmandise grâce à une belle longueur.;75cl;publish;closed;closed;moulin-de-gassac-igp-pays-dherault-guilhem-rose-2019;27-08-2022;27-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16295;product;8
16296;0;0;4;4,3;2;12-02-2022;12-02-2022;Vin;Vin;"""Rimauresq Côtes de Provence Blanc Cru Classé """"R"""" 2019""";D’une grande complexité aromatique, gras et très long en bouche, ce vin est gourmand et son nez révèle des notes de fruits confits. En bouche, on est enchanté par un beau bouquet de saveurs complexe et gras.;75cl;publish;closed;closed;rimauresq-provence-r-blanc-2019;30-05-2022;30-05-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16296;product;4
16304;0;0;16;3,7;2;30-01-2021;30-01-2021;Vin;Vin;Philippe Nusswitz IGP Cévènnes Rosé O Pale 2019;Déjà séduisant par sa couleur très pâle, ce rosé gourmand à base de Grenache a des arômes frais de petits fruits rouges, d’agrumes et de fleurs, et un bel équilibre de bouche qui privilégie la légèreté, la fraîcheur, le soyeux.;75cl;publish;closed;closed;philippe-nusswitz-igp-cevennes-opale-rose-2019;22-08-2022;22-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16304;product;16
16305;0;0;3;4,3;2;09-10-2022;09-10-2022;Vin;Vin;Domaine Bulliat Beaujolais Blanc 2019;Un joli beaujolais blanc tout en gourmandise et en éclat. Expression intense de fruits blancs et de fleurs. Un vin de fraîcheur et de plaisir.;75cl;publish;closed;closed;domaine-bulliat-beaujolais-blanc-2019;25-08-2022;25-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16305;product;3
16306;0;0;1;3,4;2;09-10-2022;09-10-2022;Vin;Vin;Domaine Bulliat Chiroubles Cuvée Félix 2019;Un très joli Chiroubles, souple, élégant et très fruité. Une multitude d'arômes floraux accompagnés de quelques épices douces et doté d'une belle matière.;75cl;publish;closed;closed;domaine-bulliat-chiroubles-2019;25-08-2022;25-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16306;product;1
16307;0;0;2;3;2;27-02-2022;27-02-2022;Vin;Vin;Domaine Bulliat Morgon Le Colombier 2019;Un très joli nez éclatant de fruits rouges. La bouche est charnue et structurée autour de tanins ronds. Belle authenticité des Morgon de terroir.;75cl;publish;closed;closed;domaine-bulliat-morgon-colombier-2019;25-08-2022;25-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16307;product;2
16317;0;0;6;4,2;2;20-02-2022;20-02-2022;Vin;Vin;Domaine Saint-Denis Bourgogne Rouge Clos de la Coque 2018;Un Bourgogne rouge plein de finesse et de gourmandise. Une très grande intensité de petits fruits rouges croquants. Un joli vin tout en facilité. Les 12 mois sous bois lui apportent de la charpente, mais il reste tout en rondeur.;75cl;publish;closed;closed;domaine-saint-denis-bourgogne-clos-coque-2018;25-08-2022;25-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16317;product;6
16318;0;0;5;4,9;2;12-02-2022;12-02-2022;Vin;Vin;Mourgues du Grès Costières de Nîmes Galets Rouges 2019;Au nez se dévoilent des arômes élégants de fruits noirs et de menthol. En bouche, le vin se révèle ample, suave et soyeux, structuré en finesse par des tanins veloutés et stimulé par une pointe bien ajustée de vivacité.;75cl;publish;closed;closed;mourgues-du-gres-costieres-de-nimes-galets-rouges-2019;25-08-2022;25-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16318;product;5
16319;0;0;3;3,1;2;12-02-2022;12-02-2022;Vin;Vin;Mourgues du Grès Costières de Nîmes Terre de Feu 2017;Belle générosité de fruits avec des tanins soyeux, élégants et serrés. Jolies notes mentholées et chocolatées.;75cl;publish;closed;closed;mourgues-du-gres-terres-feu-2017;21-08-2022;21-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16319;product;3
16320;0;0;2;3,6;2;12-02-2022;12-02-2022;Vin;Vin;Mourgues du Grès IGP Pont du Gard Terre d'Argence 2018;Magnifique exemple d’assemblage réussi, ou chaque élément construit un ensemble très harmonieux. Complexe et raffiné, le viognier donne ses notes florales, la roussanne ses épices et herbes aromatiques, le grenache souplesse et richesse. Fin et tendu, c’est un régal!;75cl;publish;closed;closed;mourgues-du-gres-costieres-de-nimes-terre-dargence-blanc-2018;25-08-2022;25-08-2022;0;https://www.bottle-neck.fr/?post_type=product&#038:p=16320;product;2
