id_client;sexe;metier;employeur;revenus;nombre_enfants;type_vehicule;age_vehicule;points_perdus;formule;date_demande;Id_Random;Intervalle_Revenu;Ville;Enfants en charge
441643202;M;géochimiste;Germain Cordier SARL;131383;1;z_SUV;15.0;0;dev_integral;05/03/2022;ZC10432475;[100k€, 150k€];Néron;Oui
120982530;F;miroitier;Schneider;0;0;z_SUV;1.0;0;dev_integral;21/01/2022;CL10447577;Inconnu;Troyes;Non
316144501;M;plâtrier;Sauvage Verdier S.A.;74659;0;Panel Truck;15.0;4;dev_integral;25/04/2022;BS10454131;[60k€, 100k€];Varennes-sur-Morge;Non
791767428;M;bio-informaticien;Pereira;13684;0;Minivan;14.0;1;dev_integral;29/03/2022;LD10469464;[0, 20k€];Castelsarrasin;Non
113404562;M;officier de gendarmerie;Rémy;0;0;Sports Car;10.0;6;dev_integral;13/02/2022;RE10477934;Inconnu;Dourdan;Non
358544143;M;technicien en automatismes;Devaux;17631;0;Sports Car;1.0;0;dev_express;11/02/2022;XV10484989;[0, 20k€];Saint-Nazaire;Non
371807120;F;secrétaire;Paul Philippe S.A.R.L.;0;0;Panel Truck;9.0;0;dev_integral;28/05/2022;PL10495552;Inconnu;Dompcevrin;Non
119909309;M;trader;Bertin;50134;0;Minivan;8.0;4;dev_integral;03/04/2022;YC10504392;[40k€, 60k€];Montpellier;Non
624278100;F;garçon de café;Bouvet;22683;0;z_SUV;9.0;3;dev_integral;20/05/2022;WQ10514458;[20k€, 40k€];Labenne;Non
240049188;M;metteur en scène;Delmas Martins S.A.;93283;0;Minivan;6.0;0;dev_express;22/04/2022;YG10527637;[60k€, 100k€];Mende;Non
884566879;M;statisticien;Pottier;53122;0;z_SUV;8.0;0;dev_integral;29/01/2022;VE10534082;[40k€, 60k€];Champanges;Non
253050441;M;pisteur secouriste;Paris;16193;3;Minivan;1.0;3;dev_integral;21/05/2022;BG10545048;[0, 20k€];Montpellier;Oui
463876700;M;architecte produit industriel;Robin Chevallier S.A.S.;;0;Minivan;8.0;0;dev_integral;04/05/2022;WS10556331;Inconnu;Perros-Guirec;Non
411815926;F;agent arboricole;Daniel;30799;0;Minivan;12.0;4;dev_premium;25/01/2022;KK10567517;[20k€, 40k€];Nègrepelisse;Non
193426980;M;conseiller pénitentiaire d'insertion et de probation;Coste;67003;0;Panel Truck;1.0;0;dev_integral;27/01/2022;YK10572891;[60k€, 100k€];Lorient;Non
79969831;M;agent d'exploitation de l'eau;Berthelot et Fils;81427;0;Pickup;17.0;2;dev_integral;11/03/2022;SU10587842;[60k€, 100k€];Golbey;Non
867204089;F;installateur en télécoms;Pelletier;61852;3;Minivan;1.0;0;dev_integral;25/05/2022;JU10598212;[60k€, 100k€];Tenay;Oui
581341389;F;serrurier dépanneur dépanneuse;Hamon Sanchez et Fils;65048;1;Minivan;5.0;1;dev_premium;20/01/2022;UF10604963;[60k€, 100k€];Chanteloup-en-Brie;Oui
813047682;F;expert automobile;Hamon SARL;54067;0;Pickup;1.0;0;dev_integral;22/04/2022;UZ10619861;[40k€, 60k€];Castanet-Tolosan;Non
136051346;F;chargé d'études en marketing;Gallet SA;64286;0;Panel Truck;15.0;7;dev_integral;10/02/2022;YI10621031;[60k€, 100k€];Seur;Non
488543208;M;géographe;Perrin et Fils;192843;0;Panel Truck;15.0;4;dev_express;24/02/2022;XV10633578;[150k€ et +];Saint-Cyr-Montmalin;Non
799470114;F;chargé de recherche et développement déchets;Da Costa;47667;0;Sports Car;12.0;2;dev_express;17/03/2022;FM10641728;[40k€, 60k€];Brive-la-Gaillarde;Non
979856160;F;anatomiste;Coste et Fils;133493;0;z_SUV;;4;dev_express;04/03/2022;UD10658552;[100k€, 150k€];Longjumeau;Non
912419873;M;critique d'art;Bonneau;19905;0;z_SUV;1.0;0;dev_express;20/04/2022;PF10662575;[0, 20k€];Tresserve;Non
553736065;F;maraîcher;Perret Rémy S.A.;61352;0;Van;12.0;4;dev_express;30/01/2022;ON10672162;[60k€, 100k€];Amboise;Non
643840649;M;inspecteur des douanes, des finances publiques ou du travail;Fernandez;22796;0;Minivan;17.0;3;dev_integral;11/02/2022;OZ10687717;[20k€, 40k€];Camors;Non
125449255;F;cordonnier;Hoareau Maillard S.A.R.L.;59379;1;Sports Car;1.0;0;dev_integral;05/03/2022;XA10692474;[40k€, 60k€];Ghisonaccia;Oui
917757827;F;opérateur sur machine à commande numérique;Petitjean;29567;0;Van;1.0;7;dev_express;16/02/2022;PU10703561;[20k€, 40k€];Villepinte;Non
366929625;F;psychologue de l'éducation nationale spécialité éducation, développement et conseil en orientation scolaire et professionnelle;Richard Schneider et Fils;131889;0;Van;12.0;0;dev_integral;25/01/2022;ZR10718742;[100k€, 150k€];Baho;Non
662721687;F;technicien de forge;Teixeira Guyot S.A.;123358;3;Pickup;1.0;0;dev_express;06/03/2022;LU10721132;[100k€, 150k€];Rodez;Oui
202542739;F;ingénieur papetier papetière;Diaz;45678;2;Van;1.0;0;dev_express;15/04/2022;CJ10737356;[40k€, 60k€];Cinq-Mars-la-Pile;Oui
849526552;M;agent de sécurité;Mercier S.A.R.L.;100957;1;Van;11.0;0;dev_integral;24/03/2022;ZP10746640;[100k€, 150k€];Bessines;Oui
993778721;F;conducteur de métro;Pichon SA;151637;0;Panel Truck;19.0;3;dev_integral;06/02/2022;JP10755559;[150k€ et +];Sadournin;Non
973990002;F;décolleteur;Ramos;55760;0;Pickup;12.0;1;dev_integral;27/03/2022;CJ10768671;[40k€, 60k€];Thizy-les-Bourgs;Non
542481113;F;agent de sécurité;Mallet Bousquet SA;26770;2;Van;;0;dev_express;28/02/2022;EW10776760;[20k€, 40k€];Saint-Martin-d'Auxigny;Oui
407080648;F;chef de projet informatique;Faivre Barre SARL;31924;2;Pickup;7.0;0;dev_express;17/02/2022;ZI10787583;[20k€, 40k€];Vimarcé;Oui
349773525;F;ingénieur de recherche clinique et épidémiologique;Millet S.A.S.;58225;0;z_SUV;8.0;3;dev_integral;21/03/2022;YK10795901;[40k€, 60k€];Sainte-Florine;Non
58554153;F;greffier;François SA;31616;0;Panel Truck;1.0;0;dev_express;29/04/2022;OM10805373;[20k€, 40k€];Métairies;Non
13509551;M;ingénieur en caractérisation des matériaux;Bonnet;66960;0;Minivan;10.0;5;dev_express;21/04/2022;VH10815256;[60k€, 100k€];Saint-Luperce;Non
746249238;F;matelot de la marine marchande;Pinto S.A.;129230;0;Panel Truck;1.0;2;dev_integral;19/01/2022;DE10829565;[100k€, 150k€];Fontaines;Non
837902783;M;chargé de pharmacovigilance;Andre;120355;2;Minivan;15.0;0;dev_integral;09/03/2022;UN10835030;[100k€, 150k€];Albertville;Oui
147215888;M;hydrogéologue;Labbé;83639;0;Sports Car;17.0;3;dev_express;01/03/2022;BZ10841214;[60k€, 100k€];Chapelle-Hugon;Non
618040112;M;chargé de recherche en acoustique musicale;Chauvin Godard S.A.;57750;0;z_SUV;18.0;0;dev_express;25/02/2022;FF10858554;[40k€, 60k€];Guécélard;Non
591312483;F;entraîneur sportif sportive;Pruvost S.A.R.L.;94958;2;Minivan;1.0;0;dev_integral;06/04/2022;VQ10863681;[60k€, 100k€];Aisy-sur-Armançon;Oui
573840556;F;ingénieur en production et expérimentations végétales;Guillon;15726;2;Sports Car;4.0;4;dev_express;04/04/2022;QP10873629;[0, 20k€];Gravelines;Oui
809228729;F;agent de sécurité;Fernandez;48077;3;Minivan;1.0;5;dev_express;04/02/2022;CS10889386;[40k€, 60k€];Auvers-sur-Oise;Oui
219754330;M;styliste;Neveu;;0;Van;8.0;2;dev_express;06/01/2022;KQ10899912;Inconnu;Lamagdelaine;Non
99001090;F;costumier;Maillot S.A.R.L.;47763;0;z_SUV;14.0;0;dev_integral;15/03/2022;EB10908269;[40k€, 60k€];Jullouville;Non
762523260;M;régisseur lumière;Cordier;89640;1;Van;1.0;3;dev_express;23/01/2022;VU10914997;[60k€, 100k€];Chaulgnes;Oui
590669743;M;botaniste;Foucher S.A.S.;29819;0;Pickup;1.0;0;dev_integral;18/02/2022;NZ10928393;[20k€, 40k€];Adé;Non
857718623;F;directeur de magasin à grande surface;Mary;23452;2;Sports Car;6.0;8;dev_integral;09/02/2022;KB10931357;[20k€, 40k€];Cusset;Oui
234885740;F;barman;Faivre et Fils;60107;2;Pickup;6.0;0;dev_integral;07/04/2022;LR10949049;[60k€, 100k€];Saint-Hilaire-de-Riez;Oui
73552947;F;responsable des ressources humaines;Devaux Hamon et Fils;81446;0;Panel Truck;16.0;0;dev_integral;03/04/2022;JV10952957;[60k€, 100k€];Argenton-l'Église;Non
2723173;F;facteur d'instruments;Gomes;0;3;Pickup;19.0;0;dev_integral;01/03/2022;YV10962789;Inconnu;Poissy;Oui
853266389;F;gestionnaire de contrats d'assurance;Julien;88236;2;Minivan;13.0;5;dev_premium;31/03/2022;SG10977703;[60k€, 100k€];Larche;Oui
360133721;F;électromécanicien;Bodin Leduc S.A.S.;9157;3;Minivan;8.0;4;dev_express;24/01/2022;DC10984466;[0, 20k€];Rivière-de-Corps;Oui
197703607;F;convoyeur de fonds;Vasseur;112226;0;Panel Truck;;1;dev_integral;24/02/2022;LI10994691;[100k€, 150k€];Quillan;Non
908411110;M;conseiller en génétique;Hervé;107333;0;Minivan;12.0;4;dev_express;26/01/2022;WB11003220;[100k€, 150k€];Saint-Lunaire;Non
5489257;M;éclairagiste;Rousseau S.A.;;2;z_SUV;9.0;3;dev_express;07/02/2022;JL11017113;Inconnu;Dunkerque;Oui
142190270;M;sellier;Munoz;164047;3;Van;13.0;0;dev_vip;11/03/2022;WG11021148;[150k€ et +];Saint-Laurent-de-la-Plaine;Oui
509887154;F;technicien de forge;Gillet;30963;0;Minivan;9.0;2;dev_integral;08/03/2022;VU11034456;[20k€, 40k€];Ajaccio;Non
484833042;M;responsable du recrutement;Bernard et Fils;123807;0;Minivan;8.0;1;dev_express;15/04/2022;UK11046299;[100k€, 150k€];Limoges;Non
255890039;F;officier de police;Lelièvre Bourdon SARL;82813;0;z_SUV;9.0;0;dev_integral;29/05/2022;RW11057773;[60k€, 100k€];Combrit;Non
401442272;M;formateur en informatique;Ruiz;105111;0;Minivan;1.0;0;dev_express;16/04/2022;WN11063943;[100k€, 150k€];Montélimar;Non
37014855;M;responsable de scierie;Julien;115100;3;Panel Truck;16.0;9;dev_express;22/01/2022;QX11071003;[100k€, 150k€];Borgo;Oui
341780638;M;halieute;Lebreton Bruneau S.A.S.;73903;0;Panel Truck;12.0;0;dev_premium;27/03/2022;ZG11081781;[60k€, 100k€];Ajaccio;Non
700043765;M;sellier;Traore Moreno SA;46846;2;z_SUV;10.0;0;dev_integral;04/01/2022;OB11098056;[40k€, 60k€];Fontaine-Chaalis;Oui
261603289;F;projectionniste;Bouvier;85267;0;Van;8.0;8;dev_integral;13/02/2022;YM11101397;[60k€, 100k€];Mionnay;Non
202001712;M;technicien en traitement des matériaux;Lecomte S.A.;136758;1;z_SUV;14.0;5;dev_premium;19/03/2022;FK11119897;[100k€, 150k€];Saint-Marcel;Oui
411096665;M;infirmier humanitaire;Millet;19341;0;Pickup;1.0;1;dev_integral;23/03/2022;HG11129961;[0, 20k€];Ribérac;Non
471957412;M;ingénieur en automatismes;Brunel;59196;0;Sports Car;21.0;0;dev_express;24/02/2022;JA11137938;[40k€, 60k€];Chambéry;Non
892542306;M;opticien-lunetier;Vasseur Picard SA;1249;0;Sports Car;1.0;1;dev_integral;30/05/2022;JX11149208;[0, 20k€];Pierrefitte-sur-Seine;Non
489736792;M;ingénieur environnement;Munoz Menard S.A.;27839;0;Van;4.0;3;dev_express;02/03/2022;FA11158418;[20k€, 40k€];Douvres-la-Délivrande;Non
883295992;F;sapeur-pompier;Da Silva S.A.S.;46393;0;Minivan;16.0;0;dev_integral;20/05/2022;WQ11162350;[40k€, 60k€];Nanterre;Non
498831834;F;consultant en validation;Mallet Collin et Fils;55037;0;Pickup;10.0;0;dev_integral;29/04/2022;AJ11179555;[40k€, 60k€];Belfort;Non
2718167;M;consultant en management de l'innovation;Grenier Carre SA;39322;2;Pickup;7.0;1;dev_express;25/01/2022;OM11189597;[20k€, 40k€];Herblay;Oui
677948838;F;conducteur d'engins de travaux publics;Girard Lucas SA;45300;0;Pickup;1.0;1;dev_integral;03/03/2022;RI11193159;[40k€, 60k€];Buzy;Non
169685431;M;ingénieur radioprotection;Cousin Weber S.A.R.L.;52718;0;Minivan;9.0;0;dev_express;16/02/2022;EZ11209007;[40k€, 60k€];Saint-Gilles-les-Bois;Non
23899383;F;notaire;Lecomte;96111;0;Minivan;12.0;1;dev_integral;08/04/2022;PC11218522;[60k€, 100k€];Angers;Non
20180493;M;technicien de contrôle;Toussaint;91116;0;Sports Car;9.0;0;dev_integral;24/05/2022;NJ11222564;[60k€, 100k€];Mortagne-au-Perche;Non
510903092;F;zoologiste;Simon S.A.R.L.;102244;0;Panel Truck;15.0;1;dev_integral;02/03/2022;NG11231813;[100k€, 150k€];Vernajoul;Non
28977784;F;sommelier;Maillard;109953;0;Panel Truck;12.0;1;dev_premium;09/02/2022;CR11247333;[100k€, 150k€];Montbéliard;Non
965745421;M;mécanicien bateaux;Rocher Hernandez et Fils;28196;3;Minivan;4.0;2;dev_integral;24/01/2022;YH11258497;[20k€, 40k€];Marseille;Oui
197773530;F;conservateur territorial de bibliothèques;Collet;60286;2;Pickup;11.0;0;dev_express;20/03/2022;JC11264060;[60k€, 100k€];Brioude;Oui
417623543;M;responsable approvisionnement;Martins;61283;0;Pickup;12.0;1;dev_integral;16/03/2022;DN11279469;[60k€, 100k€];Chassey-le-Camp;Non
905977387;M;chef de produit marketing;Dumas;0;0;Minivan;11.0;0;dev_express;15/03/2022;CB11285280;Inconnu;Montluçon;Non
714870833;F;psychomotricien;Baudry SA;61598;0;z_SUV;8.0;0;dev_integral;24/05/2022;BG11294379;[60k€, 100k€];Mieussy;Non
48210951;M;sociologue;Baudry;115656;0;z_SUV;7.0;4;dev_integral;26/03/2022;WN11309315;[100k€, 150k€];Dijon;Non
887185796;F;vendeur en animalerie;Auger;74578;0;z_SUV;4.0;5;dev_integral;28/05/2022;AK11319941;[60k€, 100k€];Marlenheim;Non
472441773;F;étalagiste;Laurent Dijoux et Fils;160878;0;z_SUV;12.0;1;dev_integral;19/04/2022;WT11328051;[150k€ et +];Saint-Étienne-sous-Barbuise;Non
838773580;F;accompagnateur de voyages;Guillet;21023;0;Minivan;1.0;0;dev_express;04/04/2022;CW11331161;[20k€, 40k€];Blancafort;Non
362936198;F;hôtesse de l'air;Carpentier;71763;2;Minivan;8.0;3;dev_express;25/01/2022;LL11341049;[60k€, 100k€];Vanves;Oui
964117167;F;staffeur-ornemaniste;Aubert S.A.S.;28380;0;z_SUV;10.0;1;dev_integral;25/02/2022;OV11354040;[20k€, 40k€];Florac;Non
880164797;M;comédien;Marie S.A.R.L.;52149;1;z_SUV;7.0;0;dev_integral;07/03/2022;SL11363152;[40k€, 60k€];Chantemerle-les-Blés;Oui
46204215;F;designer d'interaction;Lefèvre;28162;1;z_SUV;12.0;0;dev_integral;11/05/2022;SM11379751;[20k€, 40k€];Briançon;Oui
424197869;F;décolleteur;Martin Voisin et Fils;31543;0;z_SUV;;3;dev_express;25/05/2022;YU11388727;[20k€, 40k€];Quiberon;Non
728201536;F;chocolatier-confiseur;Lesage;20148;0;Sports Car;2.0;10;dev_integral;07/02/2022;JQ11396407;[20k€, 40k€];Eringhem;Non
74505292;F;auditeur externe;Antoine S.A.R.L.;34637;0;z_SUV;10.0;0;dev_express;02/03/2022;DF11401791;[20k€, 40k€];Conches-en-Ouche;Non
445009433;M;verrier au chalumeau;Léger;28592;0;Pickup;1.0;3;dev_integral;29/04/2022;KM11413272;[20k€, 40k€];Vinon-sur-Verdon;Non
625727963;M;chargé de référencement web;Bouchet S.A.S.;0;2;Sports Car;12.0;0;dev_integral;27/02/2022;ZC11423823;Inconnu;Raymond;Oui
57020222;F;chef de projet éolien;Nicolas;24217;0;Pickup;7.0;2;dev_express;10/02/2022;SJ11432025;[20k€, 40k€];Saint-Benoît;Non
481907109;F;sociologue;Gomez Hoareau S.A.S.;113781;0;Pickup;22.0;4;dev_integral;07/05/2022;AE11441686;[100k€, 150k€];Confolens;Non
520911084;F;auteur-compositeur interprète interprète;Benard Renaud S.A.;83894;3;Panel Truck;;0;dev_integral;19/05/2022;FB11453940;[60k€, 100k€];Clermont-Ferrand;Oui
283591503;M;éducateur de la protection judiciaire de la jeunesse (PJJ);Roussel SA;0;1;Sports Car;7.0;2;dev_express;24/03/2022;BG11469776;Inconnu;Draguignan;Oui
32461891;M;gestionnaire de parc micro-informatique;Vincent Grenier SA;76096;0;Minivan;21.0;3;dev_express;18/01/2022;UC11476286;[60k€, 100k€];Camors;Non
547238903;M;tapissier d'ameublement;Chauvet;60755;2;z_SUV;1.0;7;dev_integral;14/03/2022;HE11486916;[60k€, 100k€];Canet;Oui
522803483;F;ingénieur fluides, énergies, réseaux, environnement;Thomas S.A.;35024;0;z_SUV;6.0;0;dev_express;25/01/2022;BL11491537;[20k€, 40k€];Châtenois;Non
915868535;F;ingénieur en fonderie;Joseph;52108;0;Minivan;7.0;0;dev_premium;02/05/2022;LQ11503975;[40k€, 60k€];Arbin;Non
688077546;M;glaciologue;Devaux;75777;0;Minivan;10.0;7;dev_express;08/04/2022;YR11518091;[60k€, 100k€];Dinan;Non
929031390;M;opérateur de fabrication de produits alimentaires;Marques Marie S.A.S.;23048;1;Pickup;9.0;3;dev_express;17/05/2022;FN11529290;[20k€, 40k€];Manosque;Oui
360967829;M;opérateur de raffinerie;Bertrand;112264;0;Panel Truck;20.0;5;dev_integral;20/02/2022;VT11535048;[100k€, 150k€];Rixheim;Non
274478453;M;chercheur en biologie;Renaud;24840;0;z_SUV;8.0;1;dev_integral;03/01/2022;QD11541146;[20k€, 40k€];Charleville-Mézières;Non
254781726;F;électromécanicien en remontées mécaniques;Auger;126829;0;Minivan;20.0;2;dev_express;27/05/2022;JZ11559882;[100k€, 150k€];Nantes;Non
446338957;M;aide-soignant;Benoit S.A.S.;43501;0;Minivan;1.0;2;dev_express;22/05/2022;ZF11567993;[40k€, 60k€];Joué-lès-Tours;Non
573568276;F;conseiller en génétique;Briand Leclercq S.A.S.;62060;0;Minivan;1.0;3;dev_integral;23/01/2022;VT11576133;[60k€, 100k€];Chaillac-sur-Vienne;Non
788620578;F;web-ergonome;Guérin;81818;0;Van;4.0;6;dev_premium;19/01/2022;YN11584427;[60k€, 100k€];Saint-Gervais-les-Bains;Non
813128;M;agenceur de cuisines et salles de bains;Bernier;45018;0;Minivan;1.0;0;dev_integral;08/05/2022;WX11592687;[40k€, 60k€];Melle;Non
