Key_Sales;Sales;Orders;Stock
2023-7_14527;10;;37
2023-8_14527;8;24;53
2023-9_14527;11;;42
2023-10_14527;9;;33
2023-5_30005;2;3;1
2023-6_30005;2;3;2
2023-7_30005;3;4;3
2023-8_30005;3;4;4
2023-9_30005;2;;2
2023-10_30005;2;3;3
2022-10_15807;4;;4
2022-11_15807;7;30;27
2022-12_15807;9;;18
2023-1_15807;3;;15
2023-2_15807;2;;13
2023-3_15807;3;18;28
2023-4_15807;4;;24
2023-5_15807;4;;20
2023-6_15807;5;24;39
2023-7_15807;5;;34
2023-8_15807;4;;30
2023-9_15807;7;;23
2023-10_15807;5;;18
2022-10_15808;11;;10
2022-11_15808;19;102;93
2022-12_15808;24;;69
2023-1_15808;7;;62
2023-2_15808;5;;57
2023-3_15808;6;42;93
2023-4_15808;7;;86
2023-5_15808;9;;77
2023-6_15808;14;72;135
2023-7_15808;14;;121
2023-8_15808;11;;110
2023-9_15808;17;;93
2023-10_15808;12;;81
2022-10_15951;9;;20
2022-11_15951;18;78;80
2022-12_15951;20;;60
2023-1_15951;5;;55
2023-2_15951;6;;49
2023-3_15951;5;42;86
2023-4_15951;8;;78
2023-5_15951;9;;69
2023-6_15951;11;66;124
2023-7_15951;13;;111
2023-8_15951;10;;101
2023-9_15951;16;;85
2023-10_15951;12;;73
2022-10_15952;9;;21
2022-11_15952;17;78;82
2022-12_15952;20;;62
2023-1_15952;5;;57
2023-2_15952;5;;52
2023-3_15952;6;36;82
2023-4_15952;6;;76
2023-5_15952;8;;68
2023-6_15952;12;60;116
2023-7_15952;13;;103
2023-8_15952;10;;93
2023-9_15952;15;;78
2023-10_15952;11;;67
2022-10_15615;10;;18
2022-11_15615;21;102;99
2022-12_15615;25;;74
2023-1_15615;6;;68
2023-2_15615;7;;61
2023-3_15615;6;36;91
2023-4_15615;8;;83
2023-5_15615;10;;73
2023-6_15615;15;78;136
2023-7_15615;16;;120
2023-8_15615;13;;107
2023-9_15615;18;;89
2023-10_15615;14;;75
2022-10_15612;11;;23
2022-11_15612;20;78;81
2022-12_15612;23;;58
2023-1_15612;6;;52
2023-2_15612;5;;47
2023-3_15612;6;42;83
2023-4_15612;9;;74
2023-5_15612;9;;65
2023-6_15612;12;72;125
2023-7_15612;14;;111
2023-8_15612;11;;100
2023-9_15612;16;;84
2023-10_15612;14;;70
2022-10_13814;8;;15
2022-11_13814;16;72;71
2022-12_13814;19;;52
2023-1_13814;5;;47
2023-2_13814;5;;42
2023-3_13814;5;24;61
2023-4_13814;6;;55
2023-5_13814;8;;47
2023-6_13814;10;60;97
2023-7_13814;11;;86
2023-8_13814;8;;78
2023-9_13814;13;;65
2023-10_13814;10;;55
2022-10_16045;2;;0
2022-11_16045;8;24;16
2022-12_16045;5;;11
2023-1_16045;4;;7
2023-2_16045;6;18;19
2023-3_16045;3;;16
2023-4_16045;2;;14
2023-5_16045;2;12;24
2023-6_16045;5;;19
2023-7_16045;3;;16
2023-8_16045;4;12;24
2023-9_16045;12;;12
2023-10_16045;8;;4
2022-10_13412;10;;21
2022-11_13412;17;78;82
2022-12_13412;21;;61
2023-1_13412;5;;56
2023-2_13412;4;;52
2023-3_13412;6;30;76
2023-4_13412;8;;68
2023-5_13412;8;;60
2023-6_13412;12;66;114
2023-7_13412;13;;101
2023-8_13412;11;;90
2023-9_13412;16;;74
2023-10_13412;12;;62
2022-10_14366;9;;21
2022-11_14366;17;84;88
2022-12_14366;21;;67
2023-1_14366;5;;62
2023-2_14366;4;;58
2023-3_14366;5;30;83
2023-4_14366;7;;76
2023-5_14366;9;;67
2023-6_14366;12;60;115
2023-7_14366;12;;103
2023-8_14366;10;;93
2023-9_14366;15;;78
2023-10_14366;11;;67
2022-10_14632;11;;24
2022-11_14632;21;102;105
2022-12_14632;24;;81
2023-1_14632;7;;74
2023-2_14632;6;;68
2023-3_14632;6;48;110
2023-4_14632;10;;100
2023-5_14632;12;;88
2023-6_14632;14;84;158
2023-7_14632;16;;142
2023-8_14632;13;;129
2023-9_14632;19;;110
2023-10_14632;15;;95
2023-5_30015;2;3;1
2023-6_30015;2;3;2
2023-7_30015;3;5;4
2023-8_30015;3;4;5
2023-9_30015;2;;3
2023-10_30015;2;3;4
2023-5_30013;5;7;2
2023-6_30013;7;11;6
2023-7_30013;8;12;10
2023-8_30013;9;14;15
2023-9_30013;6;;9
2023-10_30013;5;7;11
2023-5_30014;12;18;6
2023-6_30014;16;27;17
2023-7_30014;19;28;26
2023-8_30014;21;33;38
2023-9_30014;12;;26
2023-10_30014;11;16;31
2022-10_15227;2;20;18
2022-11_15227;3;0;15
2022-12_15227;3;0;12
2023-1_15227;2;0;10
2023-2_15227;2;0;8
2023-3_15227;1;0;7
2023-4_15227;1;0;6
2023-5_15227;2;0;4
2023-6_15227;1;22;25
2023-7_15227;2;0;23
2023-8_15227;2;0;21
2023-9_15227;2;0;19
2023-10_15227;2;0;17
2023-5_30037;19;31;12
2023-6_30037;23;37;26
2023-7_30037;27;35;34
2023-8_30037;28;43;49
2023-9_30037;18;;31
2023-10_30037;16;22;37
2023-5_30001;4;6;2
2023-6_30001;5;8;5
2023-7_30001;5;8;8
2023-8_30001;6;10;12
2023-9_30001;3;;9
2023-10_30001;3;5;11
2022-10_15261;9;;15
2022-11_15261;16;84;83
2022-12_15261;19;;64
2023-1_15261;5;;59
2023-2_15261;4;;55
2023-3_15261;5;36;86
2023-4_15261;7;;79
2023-5_15261;8;;71
2023-6_15261;10;54;115
2023-7_15261;10;;105
2023-8_15261;8;;97
2023-9_15261;14;;83
2023-10_15261;10;;73
2022-10_15402;9;;11
2022-11_15402;18;78;71
2022-12_15402;20;;51
2023-1_15402;6;;45
2023-2_15402;6;;39
2023-3_15402;5;36;70
2023-4_15402;6;;64
2023-5_15402;8;;56
2023-6_15402;12;60;104
2023-7_15402;12;;92
2023-8_15402;10;;82
2023-9_15402;16;;66
2023-10_15402;11;;55
2022-10_15769;11;;11
2022-11_15769;19;90;82
2022-12_15769;23;;59
2023-1_15769;7;;52
2023-2_15769;7;;45
2023-3_15769;6;42;81
2023-4_15769;8;;73
2023-5_15769;10;;63
2023-6_15769;14;72;121
2023-7_15769;15;;106
2023-8_15769;12;;94
2023-9_15769;16;;78
2023-10_15769;14;;64
2022-10_15434;12;;17
2022-11_15434;20;90;87
2022-12_15434;22;;65
2023-1_15434;6;;59
2023-2_15434;5;;54
2023-3_15434;7;48;95
2023-4_15434;9;;86
2023-5_15434;10;;76
2023-6_15434;12;60;124
2023-7_15434;13;;111
2023-8_15434;12;;99
2023-9_15434;17;;82
2023-10_15434;13;;69
2022-10_15770;13;;26
2022-11_15770;24;114;116
2022-12_15770;31;;85
2023-1_15770;8;;77
2023-2_15770;8;;69
2023-3_15770;8;60;121
2023-4_15770;9;;112
2023-5_15770;12;;100
2023-6_15770;17;96;179
2023-7_15770;20;;159
2023-8_15770;15;;144
2023-9_15770;22;;122
2023-10_15770;18;;104
2022-10_12194;8;;10
2022-11_12194;16;84;78
2022-12_12194;18;;60
2023-1_12194;4;;56
2023-2_12194;5;;51
2023-3_12194;5;24;70
2023-4_12194;6;;64
2023-5_12194;7;;57
2023-6_12194;10;54;101
2023-7_12194;11;;90
2023-8_12194;9;;81
2023-9_12194;14;;67
2023-10_12194;10;;57
2022-10_15155;13;;27
2022-11_15155;25;114;116
2022-12_15155;29;;87
2023-1_15155;9;;78
2023-2_15155;7;;71
2023-3_15155;9;60;122
2023-4_15155;11;;111
2023-5_15155;12;;99
2023-6_15155;17;90;172
2023-7_15155;19;;153
2023-8_15155;15;;138
2023-9_15155;22;;116
2023-10_15155;16;;100
2022-10_15649;14;;32
2022-11_15649;27;114;119
2022-12_15649;33;;86
2023-1_15649;8;;78
2023-2_15649;9;;69
2023-3_15649;7;60;122
2023-4_15649;11;;111
2023-5_15649;13;;98
2023-6_15649;20;96;174
2023-7_15649;21;;153
2023-8_15649;15;;138
2023-9_15649;22;;116
2023-10_15649;19;;97
2022-10_14809;10;;22
2022-11_14809;20;90;92
2022-12_14809;23;;69
2023-1_14809;6;;63
2023-2_14809;6;18;75
2023-3_14809;6;;69
2023-4_14809;8;;61
2023-5_14809;9;42;94
2023-6_14809;13;;81
2023-7_14809;14;;67
2023-8_14809;11;42;98
2023-9_14809;18;;80
2023-10_14809;13;;67
2023-5_30002;5;8;3
2023-6_30002;7;10;6
2023-7_30002;8;13;11
2023-8_30002;9;13;15
2023-9_30002;5;;10
2023-10_30002;5;8;13
2022-10_15741;7;;8
2022-11_15741;13;60;55
2022-12_15741;16;;39
2023-1_15741;5;;34
2023-2_15741;3;18;49
2023-3_15741;4;;45
2023-4_15741;6;;39
2023-5_15741;7;24;56
2023-6_15741;9;;47
2023-7_15741;10;;37
2023-8_15741;8;24;53
2023-9_15741;11;;42
2023-10_15741;9;;33
2023-5_30033;25;37;12
2023-6_30033;33;47;26
2023-7_30033;37;60;49
2023-8_30033;41;67;75
2023-9_30033;25;;50
2023-10_30033;22;36;64
2022-10_14332;12;;20
2022-11_14332;22;72;70
2022-12_14332;26;;44
2023-1_14332;6;;38
2023-2_14332;6;24;56
2023-3_14332;7;;49
2023-4_14332;10;;39
2023-5_14332;11;48;76
2023-6_14332;14;;62
2023-7_14332;16;;46
2023-8_14332;12;54;88
2023-9_14332;18;;70
2023-10_14332;13;;57
2023-5_30030;17;23;6
2023-6_30030;21;29;14
2023-7_30030;24;39;29
2023-8_30030;25;41;45
2023-9_30030;16;;29
2023-10_30030;15;23;37
2022-10_16191;10;72;89
2022-11_16191;18;;71
2022-12_16191;23;;48
2023-1_16191;5;36;79
2023-2_16191;5;;74
2023-3_16191;6;;68
2023-4_16191;8;30;90
2023-5_16191;11;;79
2023-6_16191;14;;65
2023-7_16191;15;48;98
2023-8_16191;12;;86
2023-9_16191;16;;70
2023-10_16191;13;78;135
2022-10_15162;8;54;72
2022-11_15162;15;;57
2022-12_15162;18;;39
2023-1_15162;5;30;64
2023-2_15162;5;;59
2023-3_15162;5;;54
2023-4_15162;7;24;71
2023-5_15162;8;;63
2023-6_15162;11;;52
2023-7_15162;12;36;76
2023-8_15162;9;;67
2023-9_15162;14;;53
2023-10_15162;10;48;91
2022-10_15810;8;48;56
2022-11_15810;14;;42
2022-12_15810;17;;25
2023-1_15810;5;18;38
2023-2_15810;4;;34
2023-3_15810;4;;30
2023-4_15810;5;18;43
2023-5_15810;7;;36
2023-6_15810;10;;26
2023-7_15810;10;24;40
2023-8_15810;8;;32
2023-9_15810;12;;20
2023-10_15810;10;60;70
2022-10_16189;9;54;71
2022-11_16189;15;;56
2022-12_16189;18;;38
2023-1_16189;4;30;64
2023-2_16189;4;;60
2023-3_16189;5;;55
2023-4_16189;7;24;72
2023-5_16189;8;;64
2023-6_16189;11;;53
2023-7_16189;11;24;66
2023-8_16189;10;;56
2023-9_16189;14;;42
2023-10_16189;11;48;79
2022-10_16192;6;30;36
2022-11_16192;10;;26
2022-12_16192;12;;14
2023-1_16192;3;18;29
2023-2_16192;3;;26
2023-3_16192;3;;23
2023-4_16192;4;12;31
2023-5_16192;5;;26
2023-6_16192;7;;19
2023-7_16192;7;12;24
2023-8_16192;6;;18
2023-9_16192;9;;9
2023-10_16192;6;36;39
2022-10_15161;11;72;87
2022-11_15161;19;;68
2022-12_15161;22;;46
2023-1_15161;6;30;70
2023-2_15161;5;;65
2023-3_15161;6;;59
2023-4_15161;8;18;69
2023-5_15161;11;;58
2023-6_15161;14;;44
2023-7_15161;15;42;71
2023-8_15161;11;;60
2023-9_15161;18;;42
2023-10_15161;13;84;113
2022-10_16190;12;84;101
2022-11_16190;22;;79
2022-12_16190;25;;54
2023-1_16190;7;30;77
2023-2_16190;5;;72
2023-3_16190;7;;65
2023-4_16190;9;30;86
2023-5_16190;11;;75
2023-6_16190;14;;61
2023-7_16190;15;48;94
2023-8_16190;13;;81
2023-9_16190;18;;63
2023-10_16190;14;102;151
2022-10_15163;9;54;56
2022-11_15163;15;;41
2022-12_15163;18;;23
2023-1_15163;4;24;43
2023-2_15163;4;;39
2023-3_15163;6;;33
2023-4_15163;7;18;44
2023-5_15163;8;;36
2023-6_15163;11;;25
2023-7_15163;11;36;50
2023-8_15163;9;;41
2023-9_15163;14;;27
2023-10_15163;11;60;76
2023-5_30003;9;12;3
2023-6_30003;12;17;8
2023-7_30003;14;18;12
2023-8_30003;14;23;21
2023-9_30003;9;;12
2023-10_30003;8;13;17
2023-5_30034;18;29;11
2023-6_30034;23;38;26
2023-7_30034;27;45;44
2023-8_30034;30;49;63
2023-9_30034;17;;46
2023-10_30034;16;27;57
2023-5_30046;7;10;3
2023-6_30046;9;12;6
2023-7_30046;11;15;10
2023-8_30046;12;18;16
2023-9_30046;7;;9
2023-10_30046;6;9;12
2023-5_30039;12;19;7
2023-6_30039;16;24;15
2023-7_30039;20;31;26
2023-8_30039;20;30;36
2023-9_30039;13;;23
2023-10_30039;11;18;30
2023-5_30041;5;7;2
2023-6_30041;7;10;5
2023-7_30041;8;12;9
2023-8_30041;9;15;15
2023-9_30041;5;;10
2023-10_30041;5;7;12
2023-5_30040;17;26;9
2023-6_30040;22;37;24
2023-7_30040;24;36;36
2023-8_30040;27;45;54
2023-9_30040;17;;37
2023-10_30040;14;24;47
2022-10_13078;6;24;18
2022-11_13078;14;;4
2022-12_13078;2;;2
2023-1_13078;1;6;7
2023-2_13078;3;;4
2023-3_13078;4;;0
2023-4_13078;3;12;9
2023-5_13078;9;;0
2023-6_13078;0;;0
2023-7_13078;11;18;7
2023-8_13078;6;;1
2023-9_13078;1;;0
2023-10_13078;7;30;23
2022-10_13117;4;24;26
2022-11_13117;7;;19
2022-12_13117;10;;9
2023-1_13117;2;12;19
2023-2_13117;3;;16
2023-3_13117;2;;14
2023-4_13117;3;12;23
2023-5_13117;4;;19
2023-6_13117;5;;14
2023-7_13117;6;12;20
2023-8_13117;4;;16
2023-9_13117;7;;9
2023-10_13117;5;24;28
2022-10_14149;6;;12
2022-11_14149;9;54;57
2022-12_14149;23;;34
2023-1_14149;2;;32
2023-2_14149;5;12;39
2023-3_14149;3;;36
2023-4_14149;1;;35
2023-5_14149;2;12;45
2023-6_14149;6;;39
2023-7_14149;6;;33
2023-8_14149;2;12;43
2023-9_14149;16;;27
2023-10_14149;7;;20
2022-10_15710;2;;0
2022-11_15710;7;42;35
2022-12_15710;9;;26
2023-1_15710;2;;24
2023-2_15710;2;;22
2023-3_15710;3;18;37
2023-4_15710;3;;34
2023-5_15710;4;;30
2023-6_15710;5;24;49
2023-7_15710;6;;43
2023-8_15710;4;;39
2023-9_15710;7;;32
2023-10_15710;5;;27
2022-10_15713;10;;2
2022-11_15713;18;90;74
2022-12_15713;20;;54
2023-1_15713;6;;48
2023-2_15713;5;;43
2023-3_15713;6;42;79
2023-4_15713;8;;71
2023-5_15713;10;;61
2023-6_15713;12;66;115
2023-7_15713;12;;103
2023-8_15713;11;;92
2023-9_15713;16;;76
2023-10_15713;12;;64
2022-10_15711;3;;2
2022-11_15711;6;30;26
2022-12_15711;7;;19
2023-1_15711;2;;17
2023-2_15711;1;;16
2023-3_15711;2;12;26
2023-4_15711;2;;24
2023-5_15711;3;;21
2023-6_15711;4;18;35
2023-7_15711;4;;31
2023-8_15711;4;;27
2023-9_15711;5;;22
2023-10_15711;4;;18
2022-10_15720;3;;1
2022-11_15720;6;24;19
2022-12_15720;7;;12
2023-1_15720;2;;10
2023-2_15720;1;;9
2023-3_15720;2;12;19
2023-4_15720;3;;16
2023-5_15720;3;;13
2023-6_15720;4;18;27
2023-7_15720;4;;23
2023-8_15720;4;;19
2023-9_15720;5;;14
2023-10_15720;4;;10
2022-10_15715;1;;0
2022-11_15715;2;12;10
2022-12_15715;2;;8
2023-1_15715;1;;7
2023-2_15715;1;;6
2023-3_15715;1;12;17
2023-4_15715;1;;16
2023-5_15715;1;;15
2023-6_15715;1;6;20
2023-7_15715;1;;19
2023-8_15715;1;;18
2023-9_15715;2;;16
2023-10_15715;1;;15
2022-10_15714;3;;2
2022-11_15714;6;30;26
2022-12_15714;7;;19
2023-1_15714;2;;17
2023-2_15714;2;;15
2023-3_15714;2;12;25
2023-4_15714;2;;23
2023-5_15714;3;;20
2023-6_15714;4;18;34
2023-7_15714;4;;30
2023-8_15714;4;;26
2023-9_15714;5;;21
2023-10_15714;4;;17
2022-10_13982;2;;2
2022-11_13982;4;18;16
2022-12_13982;5;;11
2023-1_13982;1;;10
2023-2_13982;1;;9
2023-3_13982;1;12;20
2023-4_13982;2;;18
2023-5_13982;2;;16
2023-6_13982;3;18;31
2023-7_13982;3;;28
2023-8_13982;2;;26
2023-9_13982;4;;22
2023-10_13982;3;;19
2022-10_15718;6;;4
2022-11_15718;11;48;41
2022-12_15718;14;;27
2023-1_15718;3;;24
2023-2_15718;3;;21
2023-3_15718;4;18;35
2023-4_15718;4;;31
2023-5_15718;6;;25
2023-6_15718;8;42;59
2023-7_15718;8;;51
2023-8_15718;6;;45
2023-9_15718;10;;35
2023-10_15718;7;;28
2022-10_15717;8;;4
2022-11_15717;16;72;60
2022-12_15717;18;;42
2023-1_15717;5;;37
2023-2_15717;5;;32
2023-3_15717;5;36;63
2023-4_15717;7;;56
2023-5_15717;9;;47
2023-6_15717;10;60;97
2023-7_15717;11;;86
2023-8_15717;9;;77
2023-9_15717;14;;63
2023-10_15717;11;;52
2023-5_30024;28;41;13
2023-6_30024;35;52;30
2023-7_30024;41;69;58
2023-8_30024;45;66;79
2023-9_30024;27;;52
2023-10_30024;23;37;66
2022-10_15238;10;66;82
2022-11_15238;16;;66
2022-12_15238;21;;45
2023-1_15238;5;30;70
2023-2_15238;6;;64
2023-3_15238;5;;59
2023-4_15238;7;18;70
2023-5_15238;8;;62
2023-6_15238;12;;50
2023-7_15238;13;30;67
2023-8_15238;10;;57
2023-9_15238;15;;42
2023-10_15238;11;72;103
2022-10_15237;12;78;98
2022-11_15237;21;;77
2022-12_15237;25;;52
2023-1_15237;6;30;76
2023-2_15237;6;;70
2023-3_15237;7;;63
2023-4_15237;9;30;84
2023-5_15237;10;;74
2023-6_15237;13;;61
2023-7_15237;15;42;88
2023-8_15237;12;;76
2023-9_15237;18;;58
2023-10_15237;14;96;140
2022-10_11933;4;24;26
2022-11_11933;8;;18
2022-12_11933;9;;9
2023-1_11933;2;12;19
2023-2_11933;2;;17
2023-3_11933;2;;15
2023-4_11933;3;12;24
2023-5_11933;4;;20
2023-6_11933;5;;15
2023-7_11933;5;12;22
2023-8_11933;5;;17
2023-9_11933;7;;10
2023-10_11933;5;30;35
2022-10_15240;6;36;37
2022-11_15240;12;;25
2022-12_15240;13;;12
2023-1_15240;4;18;26
2023-2_15240;3;;23
2023-3_15240;4;;19
2023-4_15240;5;12;26
2023-5_15240;6;;20
2023-6_15240;7;;13
2023-7_15240;8;18;23
2023-8_15240;7;;16
2023-9_15240;10;;6
2023-10_15240;8;36;34
2022-10_14600;5;30;31
2022-11_14600;9;;22
2022-12_14600;12;;10
2023-1_14600;3;18;25
2023-2_14600;3;;22
2023-3_14600;3;;19
2023-4_14600;4;12;27
2023-5_14600;5;;22
2023-6_14600;7;;15
2023-7_14600;7;18;26
2023-8_14600;6;;20
2023-9_14600;9;;11
2023-10_14600;6;30;35
2022-10_15241;1;12;13
2022-11_15241;2;;11
2022-12_15241;2;;9
2023-1_15241;1;6;14
2023-2_15241;1;;13
2023-3_15241;1;;12
2023-4_15241;1;6;17
2023-5_15241;1;;16
2023-6_15241;1;;15
2023-7_15241;1;6;20
2023-8_15241;1;;19
2023-9_15241;2;;17
2023-10_15241;1;12;28
2022-10_15473;4;;1
2022-11_15473;8;30;23
2022-12_15473;9;;14
2023-1_15473;2;;12
2023-2_15473;2;;10
2023-3_15473;2;18;26
2023-4_15473;3;;23
2023-5_15473;4;;19
2023-6_15473;5;24;38
2023-7_15473;5;;33
2023-8_15473;5;;28
2023-9_15473;7;;21
2023-10_15473;5;;16
2022-10_14827;7;;6
2022-11_14827;14;72;64
2022-12_14827;15;;49
2023-1_14827;4;;45
2023-2_14827;3;;42
2023-3_14827;4;24;62
2023-4_14827;6;;56
2023-5_14827;7;;49
2023-6_14827;9;48;88
2023-7_14827;9;;79
2023-8_14827;8;;71
2023-9_14827;12;;59
2023-10_14827;9;;50
2022-10_14000;4;;3
2022-11_14000;8;30;25
2022-12_14000;9;;16
2023-1_14000;2;;14
2023-2_14000;3;;11
2023-3_14000;2;18;27
2023-4_14000;3;;24
2023-5_14000;4;;20
2023-6_14000;6;30;44
2023-7_14000;5;;39
2023-8_14000;4;;35
2023-9_14000;7;;28
2023-10_14000;6;;22
2022-10_14828;6;;0
2022-11_14828;12;54;42
2022-12_14828;19;;23
2023-1_14828;2;;21
2023-2_14828;6;;15
2023-3_14828;3;24;36
2023-4_14828;2;;34
2023-5_14828;6;;28
2023-6_14828;12;54;70
2023-7_14828;13;;57
2023-8_14828;8;;49
2023-9_14828;10;;39
2023-10_14828;11;;28
2022-10_15476;6;;1
2022-11_15476;10;42;33
2022-12_15476;11;;22
2023-1_15476;3;;19
2023-2_15476;3;;16
2023-3_15476;3;18;31
2023-4_15476;4;;27
2023-5_15476;6;;21
2023-6_15476;7;42;56
2023-7_15476;7;;49
2023-8_15476;6;;43
2023-9_15476;9;;34
2023-10_15476;7;;27
2022-10_15475;7;;8
2022-11_15475;13;72;67
2022-12_15475;16;;51
2023-1_15475;4;;47
2023-2_15475;4;;43
2023-3_15475;4;24;63
2023-4_15475;5;;58
2023-5_15475;7;;51
2023-6_15475;9;48;90
2023-7_15475;9;;81
2023-8_15475;8;;73
2023-9_15475;13;;60
2023-10_15475;10;;50
2022-10_15479;4;;3
2022-11_15479;8;30;25
2022-12_15479;9;;16
2023-1_15479;3;;13
2023-2_15479;2;;11
2023-3_15479;2;18;27
2023-4_15479;3;;24
2023-5_15479;4;;20
2023-6_15479;5;24;39
2023-7_15479;6;;33
2023-8_15479;5;;28
2023-9_15479;6;;22
2023-10_15479;5;;17
2022-10_15478;5;;0
2022-11_15478;9;42;33
2022-12_15478;11;;22
2023-1_15478;3;;19
2023-2_15478;3;;16
2023-3_15478;4;24;36
2023-4_15478;4;;32
2023-5_15478;5;;27
2023-6_15478;7;42;62
2023-7_15478;7;;55
2023-8_15478;6;;49
2023-9_15478;9;;40
2023-10_15478;6;;34
2022-10_15480;7;;13
2022-11_15480;14;72;71
2022-12_15480;16;;55
2023-1_15480;4;;51
2023-2_15480;3;;48
2023-3_15480;4;24;68
2023-4_15480;6;;62
2023-5_15480;7;;55
2023-6_15480;8;48;95
2023-7_15480;10;;85
2023-8_15480;8;;77
2023-9_15480;12;;65
2023-10_15480;9;;56
2022-10_15481;8;;10
2022-11_15481;15;60;55
2022-12_15481;19;;36
2023-1_15481;6;;30
2023-2_15481;4;;26
2023-3_15481;5;24;45
2023-4_15481;6;;39
2023-5_15481;7;;32
2023-6_15481;11;54;75
2023-7_15481;11;;64
2023-8_15481;8;;56
2023-9_15481;14;;42
2023-10_15481;11;;31
2022-10_16281;11;;13
2022-11_16281;21;48;40
2022-12_16281;25;;15
2023-1_16281;8;;7
2023-2_16281;5;24;26
2023-3_16281;6;;20
2023-4_16281;9;;11
2023-5_16281;11;48;48
2023-6_16281;15;;33
2023-7_16281;16;;17
2023-8_16281;13;48;52
2023-9_16281;18;;34
2023-10_16281;15;;19
2022-10_16280;11;;23
2022-11_16280;18;66;71
2022-12_16280;23;;48
2023-1_16280;5;;43
2023-2_16280;6;18;55
2023-3_16280;6;;49
2023-4_16280;9;;40
2023-5_16280;10;48;78
2023-6_16280;14;;64
2023-7_16280;15;;49
2023-8_16280;11;54;92
2023-9_16280;18;;74
2023-10_16280;14;;60
2022-10_9937;2;;3
2022-11_9937;4;18;17
2022-12_9937;5;;12
2023-1_9937;1;;11
2023-2_9937;1;6;16
2023-3_9937;1;;15
2023-4_9937;1;;14
2023-5_9937;2;12;24
2023-6_9937;3;;21
2023-7_9937;3;;18
2023-8_9937;2;12;28
2023-9_9937;3;;25
2023-10_9937;2;;23
2022-10_15554;9;;19
2022-11_15554;17;72;74
2022-12_15554;21;;53
2023-1_15554;6;;47
2023-2_15554;4;18;61
2023-3_15554;5;;56
2023-4_15554;7;;49
2023-5_15554;9;30;70
2023-6_15554;12;;58
2023-7_15554;13;;45
2023-8_15554;11;42;76
2023-9_15554;15;;61
2023-10_15554;12;;49
2022-10_791;1;;0
2022-11_791;2;6;4
2022-12_791;2;;2
2023-1_791;1;;1
2023-2_791;1;6;6
2023-3_791;1;;5
2023-4_791;1;;4
2023-5_791;1;6;9
2023-6_791;1;;8
2023-7_791;1;;7
2023-8_791;1;6;12
2023-9_791;2;;10
2023-10_791;1;;9
2022-10_793;1;;0
2022-11_793;2;12;10
2022-12_793;2;;8
2023-1_793;1;;7
2023-2_793;1;6;12
2023-3_793;1;;11
2023-4_793;1;;10
2023-5_793;1;6;15
2023-6_793;1;;14
2023-7_793;1;;13
2023-8_793;1;6;18
2023-9_793;2;;16
2023-10_793;1;;15
2022-10_2534;4;;3
2022-11_2534;7;24;20
2022-12_2534;9;;11
2023-1_2534;2;;9
2023-2_2534;2;12;19
2023-3_2534;2;;17
2023-4_2534;3;;14
2023-5_2534;4;12;22
2023-6_2534;5;;17
2023-7_2534;6;;11
2023-8_2534;5;18;24
2023-9_2534;7;;17
2023-10_2534;5;;12
2022-10_2361;5;;10
2022-11_2361;7;24;27
2022-12_2361;9;;18
2023-1_2361;2;;16
2023-2_2361;2;12;26
2023-3_2361;2;;24
2023-4_2361;3;;21
2023-5_2361;4;18;35
2023-6_2361;5;;30
2023-7_2361;5;;25
2023-8_2361;4;18;39
2023-9_2361;7;;32
2023-10_2361;5;;27
2022-10_798;8;;4
2022-11_798;15;66;55
2022-12_798;19;;36
2023-1_798;6;;30
2023-2_798;5;18;43
2023-3_798;4;;39
2023-4_798;7;;32
2023-5_798;8;30;54
2023-6_798;11;;43
2023-7_798;12;;31
2023-8_798;9;30;52
2023-9_798;13;;39
2023-10_798;11;;28
2022-10_41;7;;4
2022-11_41;11;48;41
2022-12_41;14;;27
2023-1_41;4;;23
2023-2_41;3;18;38
2023-3_41;4;;34
2023-4_41;4;;30
2023-5_41;6;24;48
2023-6_41;8;;40
2023-7_41;9;;31
2023-8_41;6;24;49
2023-9_41;10;;39
2023-10_41;8;;31
2022-10_802;5;;3
2022-11_802;10;42;35
2022-12_802;12;;23
2023-1_802;3;;20
2023-2_802;2;12;30
2023-3_802;3;;27
2023-4_802;4;;23
2023-5_802;5;18;36
2023-6_802;6;;30
2023-7_802;7;;23
2023-8_802;6;24;41
2023-9_802;9;;32
2023-10_802;6;;26
2022-10_804;3;;2
2022-11_804;5;18;15
2022-12_804;7;;8
2023-1_804;2;;6
2023-2_804;2;12;16
2023-3_804;2;;14
2023-4_804;2;;12
2023-5_804;3;12;21
2023-6_804;4;;17
2023-7_804;4;;13
2023-8_804;4;12;21
2023-9_804;5;;16
2023-10_804;4;;12
2022-10_805;2;;0
2022-11_805;4;18;14
2022-12_805;5;;9
2023-1_805;1;;8
2023-2_805;1;6;13
2023-3_805;1;;12
2023-4_805;2;;10
2023-5_805;2;12;20
2023-6_805;3;;17
2023-7_805;3;;14
2023-8_805;2;12;24
2023-9_805;3;;21
2023-10_805;3;;18
2022-10_807;2;;2
2022-11_807;4;18;16
2022-12_807;5;;11
2023-1_807;1;;10
2023-2_807;1;6;15
2023-3_807;1;;14
2023-4_807;2;;12
2023-5_807;2;12;22
2023-6_807;3;;19
2023-7_807;3;;16
2023-8_807;2;12;26
2023-9_807;3;;23
2023-10_807;3;;20
2022-10_2179;7;;2
2022-11_2179;13;42;31
2022-12_2179;16;;15
2023-1_2179;4;;11
2023-2_2179;4;18;25
2023-3_2179;4;;21
