Key_Finance;Date;SKU;Taxe_Statut;Onsale_Web;Price;Purchase_Price
2023-5_4578;2023-05-01;4578;taxable;0;44,8;24,86
2023-5_4584;2023-05-01;4584;taxable;0;32,3;17,36
2023-5_4594;2023-05-01;4594;taxable;0;162;109,2
2023-5_4599;2023-05-01;4599;taxable;0;38,9;20,31
2023-5_4659;2023-05-01;4659;taxable;0;26,7;15,83
2023-5_4692;2023-05-01;4692;taxable;0;12,9;7,35
2023-5_4693;2023-05-01;4693;taxable;0;20,4;11,7
2023-5_4697;2023-05-01;4697;taxable;0;35,9;20,22
2023-5_4698;2023-05-01;4698;taxable;0;22,4;12,1
2023-5_4702;2023-05-01;4702;taxable;0;23,8;11,93
2023-5_4721;2023-05-01;4721;taxable;0;20,2;10,54
2023-5_4738;2023-05-01;4738;taxable;0;13,8;7,11
2023-5_4741;2023-05-01;4741;taxable;0;12,4;6,66
2023-5_4744;2023-05-01;4744;taxable;0;13,8;6,84
2023-5_4798;2023-05-01;4798;taxable;0;12,7;6,3
2023-5_4864;2023-05-01;4864;taxable;0;18,3;9,99
2023-5_4869;2023-05-01;4869;taxable;0;17,2;9,33
2023-5_4874;2023-05-01;4874;taxable;0;14,6;7,62
2023-5_4911;2023-05-01;4911;taxable;0;23;12
2023-5_4921;2023-05-01;4921;taxable;0;15,3;8,63
2023-5_4922;2023-05-01;4922;taxable;0;21,5;10,55
2023-5_4973;2023-05-01;4973;taxable;0;10,8;5,8
2023-5_5017;2023-05-01;5017;taxable;0;8;4,34
2023-5_5018;2023-05-01;5018;taxable;0;16,5;8,8
2023-5_5020;2023-05-01;5020;taxable;0;10;5,27
2023-5_5021;2023-05-01;5021;taxable;0;18,6;10,53
2023-5_5070;2023-05-01;5070;taxable;0;84,7;47,43
2023-5_5075;2023-05-01;5075;taxable;0;43,5;21,92
2023-5_5505;2023-05-01;5505;taxable;0;10,1;5,22
2023-5_5559;2023-05-01;5559;taxable;0;31,1;17,2
2023-5_5560;2023-05-01;5560;taxable;0;51,2;30,09
2023-5_5569;2023-05-01;5569;taxable;0;19,9;9,77
2023-5_5570;2023-05-01;5570;taxable;0;23,9;12,5
2023-5_5800;2023-05-01;5800;taxable;0;32,3;16,02
2023-5_5805;2023-05-01;5805;taxable;0;30,8;16,75
2023-5_5808;2023-05-01;5808;taxable;0;34,2;18,55
2023-5_5952;2023-05-01;5952;taxable;0;42,3;22,61
2023-5_5953;2023-05-01;5953;taxable;0;53,2;29,52
2023-5_5954;2023-05-01;5954;taxable;0;21,1;11,56
2023-5_5955;2023-05-01;5955;taxable;0;28,7;15,05
2023-5_5957;2023-05-01;5957;taxable;0;39;20,75
2023-5_6100;2023-05-01;6100;taxable;0;13,7;7,31
2023-5_6125;2023-05-01;6125;taxable;0;15,3;8,42
2023-5_6324;2023-05-01;6324;taxable;0;192;99
2023-5_6327;2023-05-01;6327;taxable;0;28,5;14,43
2023-5_6594;2023-05-01;6594;taxable;0;9,1;4,66
2023-5_6821;2023-05-01;6821;taxable;0;28,1;14,76
2023-5_6824;2023-05-01;6824;taxable;0;28;14,32
2023-5_6825;2023-05-01;6825;taxable;0;24;12,4
2023-5_6826;2023-05-01;6826;taxable;0;18;8,93
2023-5_6864;2023-05-01;6864;taxable;0;39,6;20,66
2023-5_6866;2023-05-01;6866;taxable;0;40;20,67
2023-5_6869;2023-05-01;6869;taxable;0;40;19,84
2023-5_6875;2023-05-01;6875;taxable;0;40;20,46
2023-5_6898;2023-05-01;6898;taxable;0;30;14,88
2023-5_6899;2023-05-01;6899;taxable;0;26,8;14,52
2023-5_6900;2023-05-01;6900;taxable;0;30;16,28
2023-5_6901;2023-05-01;6901;taxable;0;20,9;11,6
2023-5_6902;2023-05-01;6902;taxable;0;31;16,5
2023-5_6903;2023-05-01;6903;taxable;0;27;14,23
2023-5_6904;2023-05-01;6904;taxable;0;31;15,7
2023-5_6905;2023-05-01;6905;taxable;0;21;10,63
2023-5_6906;2023-05-01;6906;taxable;0;31;16,82
2023-5_6907;2023-05-01;6907;taxable;0;27;13,67
2023-5_6908;2023-05-01;6908;taxable;0;31;15,7
2023-5_6909;2023-05-01;6909;taxable;0;21;11,28
2023-5_7008;2023-05-01;7008;taxable;0;40;20,67
2023-5_7009;2023-05-01;7009;taxable;0;40;19,63
2023-5_7010;2023-05-01;7010;taxable;0;47;23,55
2023-5_7015;2023-05-01;7015;taxable;0;45;23,48
2023-5_7081;2023-05-01;7081;taxable;0;45;23,95
2023-5_7084;2023-05-01;7084;taxable;0;45;24,18
2023-5_7085;2023-05-01;7085;taxable;0;30,4;15,17
2023-5_7087;2023-05-01;7087;taxable;0;30;15,66
2023-5_7088;2023-05-01;7088;taxable;0;20;10,44
2023-5_7131;2023-05-01;7131;taxable;0;45;24,18
2023-5_7132;2023-05-01;7132;taxable;0;45;24,18
2023-5_7133;2023-05-01;7133;taxable;0;45;23,95
2023-5_7136;2023-05-01;7136;taxable;0;49,7;27,29
2023-5_7137;2023-05-01;7137;taxable;0;45;23,25
2023-5_7159;2023-05-01;7159;taxable;0;31;16,18
2023-5_7161;2023-05-01;7161;taxable;0;21;10,85
2023-5_7162;2023-05-01;7162;taxable;0;30,1;16,81
2023-5_7163;2023-05-01;7163;taxable;0;31;16,66
2023-5_7164;2023-05-01;7164;taxable;0;31;16,02
2023-5_7168;2023-05-01;7168;taxable;0;45;23,25
2023-5_7169;2023-05-01;7169;taxable;0;45;24,41
2023-5_7170;2023-05-01;7170;taxable;0;45;23,72
2023-5_7192;2023-05-01;7192;taxable;0;31;16,5
2023-5_7193;2023-05-01;7193;taxable;0;26,7;13,4
2023-5_7194;2023-05-01;7194;taxable;0;31;16,02
2023-5_7195;2023-05-01;7195;taxable;0;21;10,31
2023-5_7196;2023-05-01;7196;taxable;0;51;31,2
2023-5_7200;2023-05-01;7200;taxable;0;31;15,54
2023-5_7201;2023-05-01;7201;taxable;0;32,9;17,94
2023-5_7203;2023-05-01;7203;taxable;0;51,1;29,82
2023-5_7204;2023-05-01;7204;taxable;0;45;24,18
2023-5_7329;2023-05-01;7329;taxable;0;26,5;13,42
2023-6_14692;2023-06-01;14692;taxable;1;23,7;12,57
2023-6_15328;2023-06-01;15328;taxable;1;55;29,55
2023-6_16515;2023-06-01;16515;taxable;1;12,4;6,83
2023-6_16585;2023-06-01;16585;taxable;1;9,7;4,81
2023-6_12869;2023-06-01;12869;taxable;1;18,25;8,96
2023-6_15575;2023-06-01;15575;taxable;1;9,1;4,84
2023-6_14338;2023-06-01;14338;taxable;1;5,7;3,03
2023-6_16560;2023-06-01;16560;taxable;1;11,9;6,21
2023-6_15361;2023-06-01;15361;taxable;1;13,3;7,22
2023-6_15022;2023-06-01;15022;taxable;1;19,5;9,67
2023-6_16342;2023-06-01;16342;taxable;1;6,9;3,57
2023-6_16029;2023-06-01;16029;taxable;1;12,7;6,36
2023-6_13754;2023-06-01;13754;taxable;1;29,5;15,85
2023-6_14680;2023-06-01;14680;taxable;1;29,7;16,13
2023-6_9636;2023-06-01;9636;taxable;1;61,4;27,85
2023-6_13849;2023-06-01;13849;taxable;1;20,3;13,04
2023-6_15481;2023-06-01;15481;taxable;1;26,5;13,01
2023-6_15448;2023-06-01;15448;taxable;1;10,1;4,96
2023-6_15441;2023-06-01;15441;taxable;1;10,8;5,58
2023-6_804;2023-06-01;804;taxable;1;54,8;30,09
2023-6_16071;2023-06-01;16071;taxable;1;32,8;16,95
2023-6_12882;2023-06-01;12882;taxable;1;19,9;11,78
2023-6_16053;2023-06-01;16053;taxable;1;20;10,44
2023-6_13766;2023-06-01;13766;taxable;1;64,3;32,15
2023-6_12640;2023-06-01;12640;taxable;1;59;28,12
2023-6_15476;2023-06-01;15476;taxable;1;44,6;23,6
2023-6_16038;2023-06-01;16038;taxable;1;17;8,78
2023-6_14864;2023-06-01;14864;taxable;1;14,9;7,78
2023-6_16044;2023-06-01;16044;taxable;1;22,8;11,78
2023-6_15324;2023-06-01;15324;taxable;1;26,7;13,8
2023-6_15413;2023-06-01;15413;taxable;1;23;11,65
2023-6_13809;2023-06-01;13809;taxable;1;19,1;10,6
2023-6_15895;2023-06-01;15895;taxable;1;17,2;8,8
2023-6_15849;2023-06-01;15849;taxable;1;16,5;8,53
2023-6_12315;2023-06-01;12315;taxable;1;39;21,16
2023-6_15934;2023-06-01;15934;taxable;1;6,7;3,75
2023-6_15148;2023-06-01;15148;taxable;1;33,5;17,79
2023-6_15781;2023-06-01;15781;taxable;1;15,4;7,88
2023-6_15106;2023-06-01;15106;taxable;1;11,1;5,68
2023-6_15490;2023-06-01;15490;taxable;1;22;11,37
2023-6_14507;2023-06-01;14507;taxable;1;78;40,7
2023-6_16307;2023-06-01;16307;taxable;1;15,2;7,54
2023-6_13736;2023-06-01;13736;taxable;1;13,6;7,48
2023-6_16037;2023-06-01;16037;taxable;1;27,7;14,93
2023-6_12587;2023-06-01;12587;taxable;1;79,5;45,91
2023-6_16305;2023-06-01;16305;taxable;1;10,5;5,47
2023-6_16131;2023-06-01;16131;taxable;1;33,4;16,57
2023-6_13435;2023-06-01;13435;taxable;1;44;22,28
2023-6_15758;2023-06-01;15758;taxable;1;11,6;5,75
2023-6_14509;2023-06-01;14509;taxable;1;78;42,32
2023-6_14768;2023-06-01;14768;taxable;1;47,1;24,15
2023-6_16505;2023-06-01;16505;taxable;1;16,3;8
2023-6_15871;2023-06-01;15871;taxable;1;59,4;29,77
2023-6_11602;2023-06-01;11602;taxable;1;105;56,42
2023-6_13127;2023-06-01;13127;taxable;1;44,3;22,2
2023-6_13520;2023-06-01;13520;taxable;1;65,5;38,24
2023-6_13032;2023-06-01;13032;taxable;1;28,7;15,6
2023-6_15436;2023-06-01;15436;taxable;1;29,1;15,63
2023-6_15910;2023-06-01;15910;taxable;1;24,7;12,76
2023-6_16263;2023-06-01;16263;taxable;1;9,3;4,76
2023-6_15138;2023-06-01;15138;taxable;1;11,5;5,64
2023-6_16580;2023-06-01;16580;taxable;1;25,2;13,15
2023-6_13905;2023-06-01;13905;taxable;1;19,1;11,08
2023-6_13557;2023-06-01;13557;taxable;1;10,8;5,69
2023-6_14975;2023-06-01;14975;taxable;1;35,3;20,38
2023-6_15341;2023-06-01;15341;taxable;1;25,7;13,01
2023-6_15415;2023-06-01;15415;taxable;1;9,9;5,01
2023-6_16065;2023-06-01;16065;taxable;1;38,2;19,93
2023-6_15479;2023-06-01;15479;taxable;1;46,8;27,32
2023-6_16151;2023-06-01;16151;taxable;1;17,4;9,94
2023-6_15127;2023-06-01;15127;taxable;1;73,3;37,87
2023-6_15140;2023-06-01;15140;taxable;1;13,7;7,36
2023-6_15779;2023-06-01;15779;taxable;1;29,5;15,84
2023-6_9937;2023-06-01;9937;taxable;1;25,7;12,75
2023-6_15281;2023-06-01;15281;taxable;1;33,1;18,41
2023-6_15315;2023-06-01;15315;taxable;1;11,9;6,46
2023-6_15668;2023-06-01;15668;taxable;1;9,3;4,9
2023-6_15161;2023-06-01;15161;taxable;1;20,4;10,96
2023-6_15792;2023-06-01;15792;taxable;1;32,2;16,8
2023-6_15921;2023-06-01;15921;taxable;1;72,7;38,31
2023-6_15870;2023-06-01;15870;taxable;1;48,7;24,91
2023-6_15690;2023-06-01;15690;taxable;1;18,9;9,57
2023-6_15561;2023-06-01;15561;taxable;1;5,8;3,09
2023-6_15539;2023-06-01;15539;taxable;1;14,4;8,19
2023-6_16320;2023-06-01;16320;taxable;1;11,9;6,27
2023-6_3509;2023-06-01;3509;taxable;1;114,9;56,52
2023-6_2534;2023-06-01;2534;taxable;1;52,9;27,61
2023-6_11586;2023-06-01;11586;taxable;1;49,5;22,01
2023-6_14819;2023-06-01;14819;taxable;1;12;6,26
2023-6_15705;2023-06-01;15705;taxable;1;29;15,28
2023-6_15254;2023-06-01;15254;taxable;1;33,6;16,49
2023-6_15554;2023-06-01;15554;taxable;1;24;13,84
2023-6_14451;2023-06-01;14451;taxable;1;18,1;9,45
2023-6_16274;2023-06-01;16274;taxable;1;9,8;5,16
2023-6_14696;2023-06-01;14696;taxable;1;19,8;10,43
2023-6_14573;2023-06-01;14573;taxable;1;10,7;5,53
2023-6_16238;2023-06-01;16238;taxable;1;20,1;10,38
2023-6_15834;2023-06-01;15834;taxable;1;48,1;26,16
2023-6_15141;2023-06-01;15141;taxable;1;10,9;6,04
2023-6_15038;2023-06-01;15038;taxable;1;20,6;10,22
2023-6_15238;2023-06-01;15238;taxable;1;18,8;11,35
2023-6_16586;2023-06-01;16586;taxable;1;7,9;4,51
2023-6_15664;2023-06-01;15664;taxable;1;15,8;8,49
2023-6_14527;2023-06-01;14527;taxable;1;17,6;9,46
2023-6_15707;2023-06-01;15707;taxable;1;72,4;36,07
2023-6_15269;2023-06-01;15269;taxable;1;87,2;48,29
2023-6_14845;2023-06-01;14845;taxable;1;38,4;19,05
2023-6_14700;2023-06-01;14700;taxable;1;36,7;21,69
2023-6_15440;2023-06-01;15440;taxable;1;22,9;11,95
2023-6_15759;2023-06-01;15759;taxable;1;8,9;4,74
2023-6_11277;2023-06-01;11277;taxable;1;26,6;15,74
2023-6_15676;2023-06-01;15676;taxable;1;13,7;7,15
2023-6_15731;2023-06-01;15731;taxable;1;13,3;7,36
2023-6_16525;2023-06-01;16525;taxable;1;28,8;14,42
2023-6_15785;2023-06-01;15785;taxable;1;14,3;7,24
2023-6_14699;2023-06-01;14699;taxable;1;31,4;16,97
2023-6_15718;2023-06-01;15718;taxable;1;58,8;29,16
2023-6_14372;2023-06-01;14372;taxable;1;30,6;16,44
2023-6_15881;2023-06-01;15881;taxable;1;13,4;8
2023-6_15426;2023-06-01;15426;taxable;1;28,1;15,24
2023-6_16023;2023-06-01;16023;taxable;1;6,7;3,63
2023-6_14661;2023-06-01;14661;taxable;1;12,7;6,23
2023-6_15675;2023-06-01;15675;taxable;1;12,8;6,48
2023-6_15351;2023-06-01;15351;taxable;1;49,5;25,06
2023-6_12791;2023-06-01;12791;taxable;1;105;55,88
2023-6_13958;2023-06-01;13958;taxable;1;34,3;17,9
2023-6_15669;2023-06-01;15669;taxable;1;54,8;27,18
2023-6_11849;2023-06-01;11849;taxable;1;49;24,81
2023-6_15461;2023-06-01;15461;taxable;1;11;5,79
2023-6_15577;2023-06-01;15577;taxable;1;8,7;4,5
2023-6_12639;2023-06-01;12639;taxable;1;62,2;30,31
2023-6_15466;2023-06-01;15466;taxable;1;22,8;11,54
2023-6_15184;2023-06-01;15184;taxable;1;38,4;20,04
2023-6_13904;2023-06-01;13904;taxable;1;17,9;10,15
2023-6_15793;2023-06-01;15793;taxable;1;37,7;19,48
2023-6_15612;2023-06-01;15612;taxable;1;25,9;12,98
2023-6_15425;2023-06-01;15425;taxable;1;6,5;3,29
2023-6_14599;2023-06-01;14599;taxable;1;14,9;8,78
2023-6_15033;2023-06-01;15033;taxable;1;14,8;7,49
2023-6_16449;2023-06-01;16449;taxable;1;23,3;12,84
2023-6_15829;2023-06-01;15829;taxable;1;12,8;6,48
2023-6_13965;2023-06-01;13965;taxable;1;52;29,91
2023-6_16306;2023-06-01;16306;taxable;1;10,4;5,21
2023-6_15303;2023-06-01;15303;taxable;1;34,3;18,25
2023-6_13996;2023-06-01;13996;taxable;1;115;59,42
2023-6_14679;2023-06-01;14679;taxable;1;42;22,57
2023-6_15318;2023-06-01;15318;taxable;1;48,5;25,31
2023-6_13599;2023-06-01;13599;taxable;1;35,5;21,12
2023-6_15206;2023-06-01;15206;taxable;1;25,3;13,07
2023-6_16153;2023-06-01;16153;taxable;1;41;22,03
2023-6_16067;2023-06-01;16067;taxable;1;48,5;25,56
2023-6_15241;2023-06-01;15241;taxable;1;63,5;32,48
2023-6_16264;2023-06-01;16264;taxable;1;10,9;5,58
2023-6_14915;2023-06-01;14915;taxable;1;127,3;69,07
2023-6_16289;2023-06-01;16289;taxable;1;23,9;13,09
2023-6_15229;2023-06-01;15229;taxable;1;26,5;14,1
2023-6_15713;2023-06-01;15713;taxable;1;45;23,25
2023-6_15654;2023-06-01;15654;taxable;1;10,4;5,53
2023-6_15879;2023-06-01;15879;taxable;1;29,1;15,58
2023-6_12586;2023-06-01;12586;taxable;1;59;34,76
2023-6_15710;2023-06-01;15710;taxable;1;77,2;40,68
2023-6_15204;2023-06-01;15204;taxable;1;35,2;17,46
2023-6_16462;2023-06-01;16462;taxable;1;19;9,82
2023-6_14596;2023-06-01;14596;taxable;1;105,6;57,29
2023-6_15296;2023-06-01;15296;taxable;1;38,4;21,75
2023-6_16042;2023-06-01;16042;taxable;1;31,2;15,48
2023-6_15264;2023-06-01;15264;taxable;1;32,8;17,79
2023-6_16256;2023-06-01;16256;taxable;1;9,4;5,1
2023-6_14095;2023-06-01;14095;taxable;1;35,1;18,14
2023-6_15868;2023-06-01;15868;taxable;1;27,3;14,53
2023-6_16247;2023-06-01;16247;taxable;1;47;23,91
2023-6_15530;2023-06-01;15530;taxable;1;24,9;13,37
2023-6_14371;2023-06-01;14371;taxable;1;57;27,98
2023-6_15478;2023-06-01;15478;taxable;1;41,8;21,38
2023-6_13604;2023-06-01;13604;taxable;1;67,2;36,46
2023-6_791;2023-06-01;791;taxable;1;84,5;46,19
2023-6_15605;2023-06-01;15605;taxable;1;17,8;8,92
2023-6_15795;2023-06-01;15795;taxable;1;51,4;28,78
2023-6_15566;2023-06-01;15566;taxable;1;14,6;7,17
2023-6_15661;2023-06-01;15661;taxable;1;38,8;22,79
2023-6_13814;2023-06-01;13814;taxable;1;28,1;14,91
2023-6_13516;2023-06-01;13516;taxable;1;43;23,2
2023-6_14945;2023-06-01;14945;taxable;1;12,8;7,01
2023-6_14469;2023-06-01;14469;taxable;1;8;4,55
2023-6_15237;2023-06-01;15237;taxable;1;17,6;9,43
2023-6_14905;2023-06-01;14905;taxable;1;15,6;8,16
2023-6_15462;2023-06-01;15462;taxable;1;10,7;5,25
2023-6_16031;2023-06-01;16031;taxable;1;9,9;5,22
2023-6_16191;2023-06-01;16191;taxable;1;13,1;7,11
2023-6_16081;2023-06-01;16081;taxable;1;22,5;12,71
2023-6_14729;2023-06-01;14729;taxable;1;34,7;17,39
2023-6_16077;2023-06-01;16077;taxable;1;26,1;13,79
2023-6_15373;2023-06-01;15373;taxable;1;10,1;5,67
2023-6_11049;2023-06-01;11049;taxable;1;59;32,01
2023-6_16154;2023-06-01;16154;taxable;1;27;13,25
2023-6_14809;2023-06-01;14809;taxable;1;23,6;12,56
2023-6_15201;2023-06-01;15201;taxable;1;39,2;21,06
2023-6_15073;2023-06-01;15073;taxable;1;59,8;34,68
2023-6_15345;2023-06-01;15345;taxable;1;59,9;32,5
2023-6_15756;2023-06-01;15756;taxable;1;21,6;11,61
2023-6_13531;2023-06-01;13531;taxable;1;7,6;4,03
2023-6_16269;2023-06-01;16269;taxable;1;11,1;5,62
2023-6_7086;2023-06-01;7086;taxable;1;69;40,25
2023-6_15784;2023-06-01;15784;taxable;1;18,2;9,4
2023-6_15734;2023-06-01;15734;taxable;1;28,5;14,28
2023-6_16130;2023-06-01;16130;taxable;1;55,9;32,87
2023-6_13895;2023-06-01;13895;taxable;1;12,5;6,2
2023-6_16513;2023-06-01;16513;taxable;1;17,8;10,49
2023-6_16318;2023-06-01;16318;taxable;1;8,7;4,72
2023-6_15677;2023-06-01;15677;taxable;1;19;10,01
2023-6_15185;2023-06-01;15185;taxable;1;175;90,42
2023-6_13517;2023-06-01;13517;taxable;1;48,8;25,97
2023-6_7819;2023-06-01;7819;taxable;1;157;69,08
2023-6_12771;2023-06-01;12771;taxable;1;41,6;22,14
2023-6_15740;2023-06-01;15740;taxable;1;50,5;25,05
2023-6_4679;2023-06-01;4679;taxable;1;84,2;50,37
2023-6_15688;2023-06-01;15688;taxable;1;17;9,06
2023-6_13853;2023-06-01;13853;taxable;1;92,4;60,24
2023-6_16209;2023-06-01;16209;taxable;1;6,4;3,59
2023-6_14982;2023-06-01;14982;taxable;1;13,7;7,29
2023-6_13412;2023-06-01;13412;taxable;1;9,7;5,21
2023-6_15298;2023-06-01;15298;taxable;1;24,2;12,88
2023-6_14149;2023-06-01;14149;taxable;1;29,7;16,09
2023-6_15487;2023-06-01;15487;taxable;1;13,4;7,58
2023-6_15205;2023-06-01;15205;taxable;1;42,2;22,02
2023-6_13230;2023-06-01;13230;taxable;1;68,1;32,46
2023-6_14220;2023-06-01;14220;taxable;1;137;67,95
2023-6_13172;2023-06-01;13172;taxable;1;30;15,19
2023-6_14106;2023-06-01;14106;taxable;1;74,8;40,19
2023-6_16094;2023-06-01;16094;taxable;1;29,9;15,29
2023-6_15811;2023-06-01;15811;taxable;1;14,9;7,39
2023-6_15179;2023-06-01;15179;taxable;1;36,8;18,9
2023-6_14774;2023-06-01;14774;taxable;1;104,6;50,61
2023-6_14944;2023-06-01;14944;taxable;1;14,5;7,27
2023-6_15767;2023-06-01;15767;taxable;1;16,3;8
2023-6_16152;2023-06-01;16152;taxable;1;50,4;26,04
2023-6_15746;2023-06-01;15746;taxable;1;21,4;10,61
2023-6_14332;2023-06-01;14332;taxable;1;7,8;4,15
2023-6_16192;2023-06-01;16192;taxable;1;27,5;14,63
2023-6_16039;2023-06-01;16039;taxable;1;8,7;4,36
2023-6_16328;2023-06-01;16328;taxable;1;16,2;8,29
2023-6_16564;2023-06-01;16564;taxable;1;9,8;5,01
2023-6_15475;2023-06-01;15475;taxable;1;26,5;13,14
2023-6_15649;2023-06-01;15649;taxable;1;13,2;6,68
2023-6_2361;2023-06-01;2361;taxable;1;50,3;25,84
2023-6_14828;2023-06-01;14828;taxable;1;61,6;31,51
2023-6_15945;2023-06-01;15945;taxable;1;63,4;33,74
2023-6_15807;2023-06-01;15807;taxable;1;30,5;17,49
2023-6_16210;2023-06-01;16210;taxable;1;5,7;2,95
2023-6_14506;2023-06-01;14506;taxable;1;86,2;51,21
2023-6_15075;2023-06-01;15075;taxable;1;12;5,95
2023-6_13765;2023-06-01;13765;taxable;1;57;26,13
2023-6_16093;2023-06-01;16093;taxable;1;18,6;10,04
2023-6_12942;2023-06-01;12942;taxable;1;12,9;6,33
2023-6_12857;2023-06-01;12857;taxable;1;109,6;53,8
2023-6_12045;2023-06-01;12045;taxable;1;32,5;16,18
2023-6_16148;2023-06-01;16148;taxable;1;9,9;4,86
2023-6_12339;2023-06-01;12339;taxable;1;29,6;15,95
2023-6_15095;2023-06-01;15095;taxable;1;12,7;6,82
2023-6_16567;2023-06-01;16567;taxable;1;28;14,76
2023-6_15240;2023-06-01;15240;taxable;1;67;36,05
2023-6_793;2023-06-01;793;taxable;1;62,4;33,21
2023-6_812;2023-06-01;812;taxable;1;52,4;28,16
2023-6_16292;2023-06-01;16292;taxable;1;9,3;5,28
2023-6_11736;2023-06-01;11736;taxable;1;30,4;17,07
2023-6_15714;2023-06-01;15714;taxable;1;48,5;25,56
2023-6_3383;2023-06-01;3383;taxable;1;20,1;10,79
2023-6_1366;2023-06-01;1366;taxable;1;60,2;36,87
2023-6_15631;2023-06-01;15631;taxable;1;24,5;12,15
2023-6_15136;2023-06-01;15136;taxable;1;9,6;4,81
2023-6_15145;2023-06-01;15145;taxable;1;13;7,31
2023-6_13096;2023-06-01;13096;taxable;1;13,7;6,72
2023-6_14632;2023-06-01;14632;taxable;1;14,5;7,42
2023-6_15856;2023-06-01;15856;taxable;1;19,7;10,25
2023-6_15615;2023-06-01;15615;taxable;1;25,9;13,38
2023-6_15774;2023-06-01;15774;taxable;1;19;9,72
2023-6_14930;2023-06-01;14930;taxable;1;16,3;8,84
2023-6_15670;2023-06-01;15670;taxable;1;18,2;9,78
2023-6_15429;2023-06-01;15429;taxable;1;12;6,51
2023-6_16246;2023-06-01;16246;taxable;1;19;10,31
2023-6_16010;2023-06-01;16010;taxable;1;23,4;12,33
2023-6_16265;2023-06-01;16265;taxable;1;9,5;5,06
2023-6_14657;2023-06-01;14657;taxable;1;13,3;7,23
2023-6_15741;2023-06-01;15741;taxable;1;19;9,62
2023-6_14141;2023-06-01;14141;taxable;1;26,1;15,08
2023-6_13453;2023-06-01;13453;taxable;1;8;4,44
2023-6_15147;2023-06-01;15147;taxable;1;31,5;15,95
2023-6_16280;2023-06-01;16280;taxable;1;27,8;15,08
2023-6_15564;2023-06-01;15564;taxable;1;22,8;11,54
2023-6_14508;2023-06-01;14508;taxable;1;78;40,7
2023-6_15465;2023-06-01;15465;taxable;1;19,8;9,72
2023-6_14374;2023-06-01;14374;taxable;1;22,9;12,42
2023-6_15930;2023-06-01;15930;taxable;1;38,6;20,54
2023-6_13416;2023-06-01;13416;taxable;1;15,8;8,57
2023-6_15343;2023-06-01;15343;taxable;1;51,9;27,71
2023-6_15733;2023-06-01;15733;taxable;1;21,8;12,18
2023-6_14300;2023-06-01;14300;taxable;1;7,8;4,07
2023-6_14485;2023-06-01;14485;taxable;1;32,1;17,25
2023-6_16138;2023-06-01;16138;taxable;1;15,3;8,22
2023-6_19822;2023-06-01;19822;taxable;1;92;46,11
2023-6_15155;2023-06-01;15155;taxable;1;15,5;7,69
2023-6_14626;2023-06-01;14626;taxable;1;17,1;8,48
2023-6_15126;2023-06-01;15126;taxable;1;116,4;63,15
2023-6_15026;2023-06-01;15026;taxable;1;7,1;3,48
2023-6_13117;2023-06-01;13117;taxable;1;39;19,14
2023-6_16330;2023-06-01;16330;taxable;1;11,6;5,69
2023-6_15404;2023-06-01;15404;taxable;1;14,4;7,59
2023-6_3507;2023-06-01;3507;taxable;1;119,9;63,19
2023-6_15360;2023-06-01;15360;taxable;1;22,5;12,47
2023-6_14000;2023-06-01;14000;taxable;1;61,6;33,42
2023-6_16319;2023-06-01;16319;taxable;1;14,6;7,33
2023-6_16004;2023-06-01;16004;taxable;1;23,9;13,09
2023-6_16097;2023-06-01;16097;taxable;1;8,8;4,6
2023-6_19821;2023-06-01;19821;taxable;1;58;29,07
2023-6_1364;2023-06-01;1364;taxable;1;37,5;21,88
2023-6_15120;2023-06-01;15120;taxable;1;8,1;4,19
2023-6_15116;2023-06-01;15116;taxable;1;16,6;8,99
2023-6_14101;2023-06-01;14101;taxable;1;62,4;31,27
2023-6_16047;2023-06-01;16047;taxable;1;11;5,93
2023-6_14983;2023-06-01;14983;taxable;1;191,3;116,06
2023-6_16030;2023-06-01;16030;taxable;1;33,7;18,11
2023-6_16324;2023-06-01;16324;taxable;1;14;7,31
2023-6_14756;2023-06-01;14756;taxable;1;23,7;12,73
2023-6_10014;2023-06-01;10014;taxable;1;38,5;19,56
2023-6_16540;2023-06-01;16540;taxable;1;26;12,9
2023-6_15489;2023-06-01;15489;taxable;1;31,4;17,6
2023-6_15306;2023-06-01;15306;taxable;1;18,5;9,81
2023-6_16277;2023-06-01;16277;taxable;1;23,2;11,39
2023-6_11641;2023-06-01;11641;taxable;1;57;36,97
2023-6_15428;2023-06-01;15428;taxable;1;15,3;8,14
2023-6_15292;2023-06-01;15292;taxable;1;26,7;14,48
2023-6_13957;2023-06-01;13957;taxable;1;36,3;17,82
2023-6_15647;2023-06-01;15647;taxable;1;40;19,63
2023-6_2179;2023-06-01;2179;taxable;1;50;26,87
2023-6_12496;2023-06-01;12496;taxable;1;24;12,4
2023-6_15525;2023-06-01;15525;taxable;1;18,6;10,66
2023-6_13211;2023-06-01;13211;taxable;1;69;37,43
2023-6_12790;2023-06-01;12790;taxable;1;115;56,45
2023-6_16498;2023-06-01;16498;taxable;1;12,3;6,71
2023-6_15720;2023-06-01;15720;taxable;1;87,8;47
2023-6_13291;2023-06-01;13291;taxable;1;23;11,29
2023-6_15196;2023-06-01;15196;taxable;1;11,9;6,74
2023-6_15928;2023-06-01;15928;taxable;1;7,3;3,98
2023-6_15432;2023-06-01;15432;taxable;1;46;24,72
2023-6_12589;2023-06-01;12589;taxable;1;126,5;77,48
